series_id	year	period	value	footnote_codes
LAUCN050430000000006	2018	M13	7757	
LAUCN050450000000006	2018	M13	61476	
LAUCN050470000000006	2018	M13	7406	
LAUCN050490000000006	2018	M13	4805	
LAUCN050510000000006	2018	M13	40797	
LAUCN050530000000006	2018	M13	8321	
LAUCN050550000000006	2018	M13	19755	
LAUCN050570000000006	2018	M13	9908	
LAUCN050590000000006	2018	M13	13993	
LAUCN050610000000006	2018	M13	5922	
LAUCN050630000000006	2018	M13	16222	
LAUCN050650000000006	2018	M13	4869	
LAUCN050670000000006	2018	M13	5786	
LAUCN050690000000006	2018	M13	28066	
LAUCN050710000000006	2018	M13	10445	
LAUCN050730000000006	2018	M13	2497	
LAUCN050750000000006	2018	M13	6858	
LAUCN050770000000006	2018	M13	2917	
LAUCN050790000000006	2018	M13	4041	
LAUCN050810000000006	2018	M13	5485	
LAUCN050830000000006	2018	M13	8749	
LAUCN050850000000006	2018	M13	33853	
LAUCN050870000000006	2018	M13	7426	
LAUCN050890000000006	2018	M13	6506	
LAUCN050910000000006	2018	M13	19722	
LAUCN050930000000006	2018	M13	17510	
LAUCN050950000000006	2018	M13	2746	
LAUCN050970000000006	2018	M13	3036	
LAUCN050990000000006	2018	M13	3613	
LAUCN051010000000006	2018	M13	3312	
LAUCN051030000000006	2018	M13	9755	
LAUCN051050000000006	2018	M13	4248	
LAUCN051070000000006	2018	M13	6608	
LAUCN051090000000006	2018	M13	4255	
LAUCN051110000000006	2018	M13	10269	
LAUCN051130000000006	2018	M13	8003	
LAUCN051150000000006	2018	M13	28998	
LAUCN051170000000006	2018	M13	3568	
LAUCN051190000000006	2018	M13	189210	
LAUCN051210000000006	2018	M13	7175	
LAUCN051230000000006	2018	M13	8320	
LAUCN051250000000006	2018	M13	57716	
LAUCN051270000000006	2018	M13	4380	
LAUCN051290000000006	2018	M13	2957	
LAUCN051310000000006	2018	M13	57075	
LAUCN051330000000006	2018	M13	5549	
LAUCN051350000000006	2018	M13	5798	
LAUCN051370000000006	2018	M13	4801	
LAUCN051390000000006	2018	M13	15960	
LAUCN051410000000006	2018	M13	5921	
LAUCN051430000000006	2018	M13	122569	
LAUCN051450000000006	2018	M13	33786	
LAUCN051470000000006	2018	M13	2829	
LAUCN051490000000006	2018	M13	8505	
LAUCN060010000000006	2018	M13	848215	
LAUCN060030000000006	2018	M13	547	
LAUCN060050000000006	2018	M13	14706	
LAUCN060070000000006	2018	M13	102712	
LAUCN060090000000006	2018	M13	21351	
LAUCN060110000000006	2018	M13	10969	
LAUCN060130000000006	2018	M13	564570	
LAUCN060150000000006	2018	M13	9961	
LAUCN060170000000006	2018	M13	91589	
LAUCN060190000000006	2018	M13	448353	
LAUCN060210000000006	2018	M13	12779	
LAUCN060230000000006	2018	M13	63027	
LAUCN060250000000006	2018	M13	71055	
LAUCN060270000000006	2018	M13	8725	
LAUCN060290000000006	2018	M13	386997	
LAUCN060310000000006	2018	M13	57865	
LAUCN060330000000006	2018	M13	29116	
LAUCN060350000000006	2018	M13	9899	
LAUCN060370000000006	2018	M13	5136341	
LAUCN060390000000006	2018	M13	61528	
LAUCN060410000000006	2018	M13	141111	
LAUCN060430000000006	2018	M13	7663	
LAUCN060450000000006	2018	M13	39715	
LAUCN060470000000006	2018	M13	115408	
LAUCN060490000000006	2018	M13	3179	
LAUCN060510000000006	2018	M13	8524	
LAUCN060530000000006	2018	M13	224057	
LAUCN060550000000006	2018	M13	74547	
LAUCN060570000000006	2018	M13	48870	
LAUCN060590000000006	2018	M13	1625426	
LAUCN060610000000006	2018	M13	185213	
LAUCN060630000000006	2018	M13	7848	
LAUCN060650000000006	2018	M13	1092371	
LAUCN060670000000006	2018	M13	710442	
LAUCN060690000000006	2018	M13	30869	
LAUCN060710000000006	2018	M13	961030	
LAUCN060730000000006	2018	M13	1592193	
LAUCN060750000000006	2018	M13	575567	
LAUCN060770000000006	2018	M13	326387	
LAUCN060790000000006	2018	M13	140920	
LAUCN060810000000006	2018	M13	454875	
LAUCN060830000000006	2018	M13	216698	
LAUCN060850000000006	2018	M13	1048804	
LAUCN060870000000006	2018	M13	142618	
LAUCN060890000000006	2018	M13	74215	
LAUCN060910000000006	2018	M13	1278	
LAUCN060930000000006	2018	M13	17410	
LAUCN060950000000006	2018	M13	209721	
LAUCN060970000000006	2018	M13	262348	
LAUCN060990000000006	2018	M13	243538	
LAUCN061010000000006	2018	M13	45477	
LAUCN061030000000006	2018	M13	25626	
LAUCN061050000000006	2018	M13	4707	
LAUCN061070000000006	2018	M13	204589	
LAUCN061090000000006	2018	M13	21339	
LAUCN061110000000006	2018	M13	425728	
LAUCN061130000000006	2018	M13	108518	
LAUCN061150000000006	2018	M13	29078	
LAUCN080010000000006	2018	M13	269911	
LAUCN080030000000006	2018	M13	8447	
LAUCN080050000000006	2018	M13	362692	
LAUCN080070000000006	2018	M13	6928	
LAUCN080090000000006	2018	M13	2229	
LAUCN080110000000006	2018	M13	2017	
LAUCN080130000000006	2018	M13	193822	
LAUCN080140000000006	2018	M13	39816	
LAUCN080150000000006	2018	M13	9708	
LAUCN080170000000006	2018	M13	1166	
LAUCN080190000000006	2018	M13	6075	
LAUCN080210000000006	2018	M13	4080	
LAUCN080230000000006	2018	M13	1910	
LAUCN080250000000006	2018	M13	1533	
LAUCN080270000000006	2018	M13	2106	
LAUCN080290000000006	2018	M13	14851	
LAUCN080310000000006	2018	M13	412817	
LAUCN080330000000006	2018	M13	1197	
LAUCN080350000000006	2018	M13	191240	
LAUCN080370000000006	2018	M13	36207	
LAUCN080390000000006	2018	M13	14963	
LAUCN080410000000006	2018	M13	337084	
LAUCN080430000000006	2018	M13	15342	
LAUCN080450000000006	2018	M13	32479	
LAUCN080470000000006	2018	M13	3731	
LAUCN080490000000006	2018	M13	9917	
LAUCN080510000000006	2018	M13	11012	
LAUCN080530000000006	2018	M13	459	
LAUCN080550000000006	2018	M13	2619	
LAUCN080570000000006	2018	M13	1029	
LAUCN080590000000006	2018	M13	334242	
LAUCN080610000000006	2018	M13	963	
LAUCN080630000000006	2018	M13	4487	
LAUCN080650000000006	2018	M13	4894	
LAUCN080670000000006	2018	M13	32091	
LAUCN080690000000006	2018	M13	202449	
LAUCN080710000000006	2018	M13	6572	
LAUCN080730000000006	2018	M13	2494	
LAUCN080750000000006	2018	M13	11287	
LAUCN080770000000006	2018	M13	76060	
LAUCN080790000000006	2018	M13	507	
LAUCN080810000000006	2018	M13	7579	
LAUCN080830000000006	2018	M13	13338	
LAUCN080850000000006	2018	M13	21941	
LAUCN080870000000006	2018	M13	16473	
LAUCN080890000000006	2018	M13	8635	
LAUCN080910000000006	2018	M13	2400	
LAUCN080930000000006	2018	M13	10859	
LAUCN080950000000006	2018	M13	2693	
LAUCN080970000000006	2018	M13	11363	
LAUCN080990000000006	2018	M13	6387	
LAUCN081010000000006	2018	M13	75912	
LAUCN081030000000006	2018	M13	2854	
LAUCN081050000000006	2018	M13	5643	
LAUCN081070000000006	2018	M13	16301	
LAUCN081090000000006	2018	M13	3638	
LAUCN081110000000006	2018	M13	519	
LAUCN081130000000006	2018	M13	5520	
LAUCN081150000000006	2018	M13	1253	
LAUCN081170000000006	2018	M13	22315	
LAUCN081190000000006	2018	M13	12651	
LAUCN081210000000006	2018	M13	3225	
LAUCN081230000000006	2018	M13	165290	
LAUCN081250000000006	2018	M13	6142	
LAUCN090010000000006	2018	M13	480767	
LAUCN090030000000006	2018	M13	480319	
LAUCN090050000000006	2018	M13	105014	
LAUCN090070000000006	2018	M13	93078	
LAUCN090090000000006	2018	M13	458747	
LAUCN090110000000006	2018	M13	137463	
LAUCN090130000000006	2018	M13	86499	
LAUCN090150000000006	2018	M13	63426	
LAUCN100010000000006	2018	M13	78124	
LAUCN100030000000006	2018	M13	298915	
LAUCN100050000000006	2018	M13	105426	
LAUCN110010000000006	2018	M13	404610	
LAUCN120010000000006	2018	M13	137339	
LAUCN120030000000006	2018	M13	11869	
LAUCN120050000000006	2018	M13	89251	
LAUCN120070000000006	2018	M13	11304	
LAUCN120090000000006	2018	M13	276558	
LAUCN120110000000006	2018	M13	1036212	
LAUCN120130000000006	2018	M13	5082	
LAUCN120150000000006	2018	M13	70953	
LAUCN120170000000006	2018	M13	47799	
LAUCN120190000000006	2018	M13	106276	
LAUCN120210000000006	2018	M13	177351	
LAUCN120230000000006	2018	M13	29540	
LAUCN120270000000006	2018	M13	13955	
LAUCN120290000000006	2018	M13	5773	
LAUCN120310000000006	2018	M13	487844	
LAUCN120330000000006	2018	M13	145298	
LAUCN120350000000006	2018	M13	47077	
LAUCN120370000000006	2018	M13	4840	
LAUCN120390000000006	2018	M13	18500	
LAUCN120410000000006	2018	M13	6869	
LAUCN120430000000006	2018	M13	5206	
LAUCN120450000000006	2018	M13	6122	
LAUCN120470000000006	2018	M13	4296	
LAUCN120490000000006	2018	M13	8789	
LAUCN120510000000006	2018	M13	15599	
LAUCN120530000000006	2018	M13	70465	
LAUCN120550000000006	2018	M13	36472	
LAUCN120570000000006	2018	M13	735690	
LAUCN120590000000006	2018	M13	6983	
LAUCN120610000000006	2018	M13	65104	
LAUCN120630000000006	2018	M13	17542	
LAUCN120650000000006	2018	M13	5582	
LAUCN120670000000006	2018	M13	2847	
LAUCN120690000000006	2018	M13	155273	
LAUCN120710000000006	2018	M13	342684	
LAUCN120730000000006	2018	M13	154655	
LAUCN120750000000006	2018	M13	16926	
LAUCN120770000000006	2018	M13	2643	
LAUCN120790000000006	2018	M13	7348	
LAUCN120810000000006	2018	M13	177777	
LAUCN120830000000006	2018	M13	135746	
LAUCN120850000000006	2018	M13	74159	
LAUCN120860000000006	2018	M13	1383302	
LAUCN120870000000006	2018	M13	45307	
LAUCN120890000000006	2018	M13	39910	
LAUCN120910000000006	2018	M13	96270	
LAUCN120930000000006	2018	M13	17697	
LAUCN120950000000006	2018	M13	750160	
LAUCN120970000000006	2018	M13	177919	
LAUCN120990000000006	2018	M13	731004	
LAUCN121010000000006	2018	M13	231983	
LAUCN121030000000006	2018	M13	492704	
LAUCN121050000000006	2018	M13	298759	
LAUCN121070000000006	2018	M13	27097	
LAUCN121090000000006	2018	M13	127595	
LAUCN121110000000006	2018	M13	142635	
LAUCN121130000000006	2018	M13	80654	
LAUCN121150000000006	2018	M13	188038	
LAUCN121170000000006	2018	M13	254438	
LAUCN121190000000006	2018	M13	31241	
LAUCN121210000000006	2018	M13	18286	
LAUCN121230000000006	2018	M13	8735	
LAUCN121250000000006	2018	M13	4670	
LAUCN121270000000006	2018	M13	253439	
LAUCN121290000000006	2018	M13	14767	
LAUCN121310000000006	2018	M13	30644	
LAUCN121330000000006	2018	M13	9920	
LAUCN130010000000006	2018	M13	9044	
LAUCN130030000000006	2018	M13	4358	
LAUCN130050000000006	2018	M13	5057	
LAUCN130070000000006	2018	M13	1217	
LAUCN130090000000006	2018	M13	17286	
LAUCN130110000000006	2018	M13	9538	
LAUCN130130000000006	2018	M13	39665	
LAUCN130150000000006	2018	M13	50113	
LAUCN130170000000006	2018	M13	5508	
LAUCN130190000000006	2018	M13	7477	
LAUCN130210000000006	2018	M13	69212	
LAUCN130230000000006	2018	M13	4660	
LAUCN130250000000006	2018	M13	7351	
LAUCN130270000000006	2018	M13	7044	
LAUCN130290000000006	2018	M13	17868	
LAUCN130310000000006	2018	M13	37503	
LAUCN130330000000006	2018	M13	9367	
LAUCN130350000000006	2018	M13	10744	
LAUCN130370000000006	2018	M13	2256	
LAUCN130390000000006	2018	M13	20982	
LAUCN130430000000006	2018	M13	5358	
LAUCN130450000000006	2018	M13	55383	
LAUCN130470000000006	2018	M13	33156	
LAUCN130490000000006	2018	M13	4805	
LAUCN130510000000006	2018	M13	140971	
LAUCN130530000000006	2018	M13	1988	
LAUCN130550000000006	2018	M13	10487	
LAUCN130570000000006	2018	M13	132799	
LAUCN130590000000006	2018	M13	61475	
LAUCN130610000000006	2018	M13	858	
LAUCN130630000000006	2018	M13	136502	
LAUCN130650000000006	2018	M13	2766	
LAUCN130670000000006	2018	M13	426279	
LAUCN130690000000006	2018	M13	18709	
LAUCN130710000000006	2018	M13	21551	
LAUCN130730000000006	2018	M13	74950	
LAUCN130750000000006	2018	M13	7886	
LAUCN130770000000006	2018	M13	73505	
LAUCN130790000000006	2018	M13	5703	
LAUCN130810000000006	2018	M13	9399	
LAUCN130830000000006	2018	M13	8274	
LAUCN130850000000006	2018	M13	12040	
LAUCN130870000000006	2018	M13	11551	
LAUCN130890000000006	2018	M13	399846	
LAUCN130910000000006	2018	M13	7176	
LAUCN130930000000006	2018	M13	5157	
LAUCN130950000000006	2018	M13	38361	
LAUCN130970000000006	2018	M13	72900	
LAUCN130990000000006	2018	M13	4560	
LAUCN131010000000006	2018	M13	1900	
LAUCN131030000000006	2018	M13	29925	
LAUCN131050000000006	2018	M13	7843	
LAUCN131070000000006	2018	M13	8324	
LAUCN131090000000006	2018	M13	4915	
LAUCN131110000000006	2018	M13	11207	
LAUCN131130000000006	2018	M13	57768	
LAUCN131150000000006	2018	M13	44274	
LAUCN131170000000006	2018	M13	118048	
LAUCN131190000000006	2018	M13	9993	
LAUCN131210000000006	2018	M13	555127	
LAUCN131230000000006	2018	M13	11992	
LAUCN131250000000006	2018	M13	1295	
LAUCN131270000000006	2018	M13	40225	
LAUCN131290000000006	2018	M13	27993	
LAUCN131310000000006	2018	M13	10684	
LAUCN131330000000006	2018	M13	6994	
LAUCN131350000000006	2018	M13	487986	
LAUCN131370000000006	2018	M13	19385	
LAUCN131390000000006	2018	M13	102169	
LAUCN131410000000006	2018	M13	2479	
LAUCN131430000000006	2018	M13	12508	
LAUCN131450000000006	2018	M13	16736	
LAUCN131470000000006	2018	M13	11681	
LAUCN131490000000006	2018	M13	5208	
LAUCN131510000000006	2018	M13	113843	
LAUCN131530000000006	2018	M13	70197	
LAUCN131550000000006	2018	M13	3340	
LAUCN131570000000006	2018	M13	36248	
LAUCN131590000000006	2018	M13	6926	
LAUCN131610000000006	2018	M13	6077	
LAUCN131630000000006	2018	M13	6747	
LAUCN131650000000006	2018	M13	3206	
LAUCN131670000000006	2018	M13	4147	
LAUCN131690000000006	2018	M13	13886	
LAUCN131710000000006	2018	M13	8118	
LAUCN131730000000006	2018	M13	3845	
LAUCN131750000000006	2018	M13	19524	
LAUCN131770000000006	2018	M13	14885	
LAUCN131790000000006	2018	M13	25706	
LAUCN131810000000006	2018	M13	3611	
LAUCN131830000000006	2018	M13	8028	
LAUCN131850000000006	2018	M13	51746	
LAUCN131870000000006	2018	M13	16714	
LAUCN131890000000006	2018	M13	8973	
LAUCN131910000000006	2018	M13	6190	
LAUCN131930000000006	2018	M13	4731	
LAUCN131950000000006	2018	M13	13689	
LAUCN131970000000006	2018	M13	3435	
LAUCN131990000000006	2018	M13	8947	
LAUCN132010000000006	2018	M13	2813	
LAUCN132050000000006	2018	M13	8408	
LAUCN132070000000006	2018	M13	13043	
LAUCN132090000000006	2018	M13	3799	
LAUCN132110000000006	2018	M13	9067	
LAUCN132130000000006	2018	M13	15943	
LAUCN132150000000006	2018	M13	79354	
LAUCN132170000000006	2018	M13	51780	
LAUCN132190000000006	2018	M13	19687	
LAUCN132210000000006	2018	M13	7124	
LAUCN132230000000006	2018	M13	83868	
LAUCN132250000000006	2018	M13	11911	
LAUCN132270000000006	2018	M13	15158	
LAUCN132290000000006	2018	M13	8686	
LAUCN132310000000006	2018	M13	8756	
LAUCN132330000000006	2018	M13	18522	
LAUCN132350000000006	2018	M13	4134	
LAUCN132370000000006	2018	M13	8223	
LAUCN132390000000006	2018	M13	830	
LAUCN132410000000006	2018	M13	7092	
LAUCN132430000000006	2018	M13	2489	
LAUCN132450000000006	2018	M13	86626	
LAUCN132470000000006	2018	M13	44875	
LAUCN132490000000006	2018	M13	2193	
LAUCN132510000000006	2018	M13	5330	
LAUCN132530000000006	2018	M13	3062	
LAUCN132550000000006	2018	M13	28551	
LAUCN132570000000006	2018	M13	10964	
LAUCN132590000000006	2018	M13	2352	
LAUCN132610000000006	2018	M13	12782	
LAUCN132630000000006	2018	M13	2835	
LAUCN132650000000006	2018	M13	585	
LAUCN132670000000006	2018	M13	9692	
LAUCN132690000000006	2018	M13	2784	
LAUCN132710000000006	2018	M13	4375	
LAUCN132730000000006	2018	M13	3673	
LAUCN132750000000006	2018	M13	16925	
LAUCN132770000000006	2018	M13	19337	
LAUCN132790000000006	2018	M13	11945	
LAUCN132810000000006	2018	M13	3886	
LAUCN132830000000006	2018	M13	2704	
LAUCN132850000000006	2018	M13	36651	
LAUCN132870000000006	2018	M13	3185	
LAUCN132890000000006	2018	M13	2925	
LAUCN132910000000006	2018	M13	10317	
LAUCN132930000000006	2018	M13	11376	
LAUCN132950000000006	2018	M13	31167	
LAUCN132970000000006	2018	M13	45262	
LAUCN132990000000006	2018	M13	15646	
LAUCN133010000000006	2018	M13	2748	
LAUCN133030000000006	2018	M13	7157	
LAUCN133050000000006	2018	M13	11398	
LAUCN133070000000006	2018	M13	1001	
LAUCN133090000000006	2018	M13	1670	
LAUCN133110000000006	2018	M13	16103	
LAUCN133130000000006	2018	M13	45256	
LAUCN133150000000006	2018	M13	2679	
LAUCN133170000000006	2018	M13	3891	
LAUCN133190000000006	2018	M13	3833	
LAUCN133210000000006	2018	M13	9182	
LAUCN150010000000006	2018	M13	91305	
LAUCN150030000000006	2018	M13	465193	
LAUCN150070000000006	2018	M13	36100	
LAUCN150090000000006	2018	M13	86137	
LAUCN160010000000006	2018	M13	244525	
LAUCN160030000000006	2018	M13	1722	
LAUCN160050000000006	2018	M13	41686	
LAUCN160070000000006	2018	M13	2835	
LAUCN160090000000006	2018	M13	4021	
LAUCN160110000000006	2018	M13	23357	
LAUCN160130000000006	2018	M13	12323	
LAUCN160150000000006	2018	M13	3329	
LAUCN160170000000006	2018	M13	19610	
LAUCN160190000000006	2018	M13	55403	
LAUCN160210000000006	2018	M13	5296	
LAUCN160230000000006	2018	M13	1382	
LAUCN160250000000006	2018	M13	690	
LAUCN160270000000006	2018	M13	100275	
LAUCN160290000000006	2018	M13	3831	
LAUCN160310000000006	2018	M13	11750	
LAUCN160330000000006	2018	M13	405	
LAUCN160350000000006	2018	M13	2925	
LAUCN160370000000006	2018	M13	2190	
LAUCN160390000000006	2018	M13	11416	
LAUCN160410000000006	2018	M13	6920	
LAUCN160430000000006	2018	M13	7781	
LAUCN160450000000006	2018	M13	8141	
LAUCN160470000000006	2018	M13	8105	
LAUCN160490000000006	2018	M13	6426	
LAUCN160510000000006	2018	M13	13488	
LAUCN160530000000006	2018	M13	11963	
LAUCN160550000000006	2018	M13	77765	
LAUCN160570000000006	2018	M13	20267	
LAUCN160590000000006	2018	M13	3511	
LAUCN160610000000006	2018	M13	1637	
LAUCN160630000000006	2018	M13	2738	
LAUCN160650000000006	2018	M13	21678	
LAUCN160670000000006	2018	M13	11031	
LAUCN160690000000006	2018	M13	21053	
LAUCN160710000000006	2018	M13	2339	
LAUCN160730000000006	2018	M13	5448	
LAUCN160750000000006	2018	M13	11535	
LAUCN160770000000006	2018	M13	4090	
LAUCN160790000000006	2018	M13	5068	
LAUCN160810000000006	2018	M13	6407	
LAUCN160830000000006	2018	M13	40747	
LAUCN160850000000006	2018	M13	5313	
LAUCN160870000000006	2018	M13	4632	
LAUCN170010000000006	2018	M13	32893	
LAUCN170030000000006	2018	M13	2153	
LAUCN170050000000006	2018	M13	7929	
LAUCN170070000000006	2018	M13	26473	
LAUCN170090000000006	2018	M13	2896	
LAUCN170110000000006	2018	M13	17390	
LAUCN170130000000006	2018	M13	2340	
LAUCN170150000000006	2018	M13	7525	
LAUCN170170000000006	2018	M13	6162	
LAUCN170190000000006	2018	M13	105669	
LAUCN170210000000006	2018	M13	14837	
LAUCN170230000000006	2018	M13	7775	
LAUCN170250000000006	2018	M13	6611	
LAUCN170270000000006	2018	M13	20378	
LAUCN170290000000006	2018	M13	24195	
LAUCN170310000000006	2018	M13	2611512	
LAUCN170330000000006	2018	M13	8777	
LAUCN170350000000006	2018	M13	6080	
LAUCN170370000000006	2018	M13	55487	
LAUCN170390000000006	2018	M13	7582	
LAUCN170410000000006	2018	M13	10212	
LAUCN170430000000006	2018	M13	508650	
LAUCN170450000000006	2018	M13	9200	
LAUCN170470000000006	2018	M13	2779	
LAUCN170490000000006	2018	M13	19119	
LAUCN170510000000006	2018	M13	9810	
LAUCN170530000000006	2018	M13	6334	
LAUCN170550000000006	2018	M13	17065	
LAUCN170570000000006	2018	M13	15224	
LAUCN170590000000006	2018	M13	2434	
LAUCN170610000000006	2018	M13	6015	
LAUCN170630000000006	2018	M13	25255	
LAUCN170650000000006	2018	M13	4493	
LAUCN170670000000006	2018	M13	8469	
LAUCN170690000000006	2018	M13	1343	
LAUCN170710000000006	2018	M13	3664	
LAUCN170730000000006	2018	M13	25083	
LAUCN170750000000006	2018	M13	14394	
LAUCN170770000000006	2018	M13	28137	
LAUCN170790000000006	2018	M13	4617	
LAUCN170810000000006	2018	M13	17661	
LAUCN170830000000006	2018	M13	11007	
LAUCN170850000000006	2018	M13	10983	
LAUCN170870000000006	2018	M13	4100	
LAUCN170890000000006	2018	M13	273901	
LAUCN170910000000006	2018	M13	55920	
LAUCN170930000000006	2018	M13	67661	
LAUCN170950000000006	2018	M13	22203	
LAUCN170970000000006	2018	M13	378401	
LAUCN170990000000006	2018	M13	56230	
LAUCN171010000000006	2018	M13	5981	
LAUCN171030000000006	2018	M13	17831	
LAUCN171050000000006	2018	M13	16610	
LAUCN171070000000006	2018	M13	12852	
LAUCN171090000000006	2018	M13	13359	
LAUCN171110000000006	2018	M13	165849	
LAUCN171130000000006	2018	M13	87889	
LAUCN171150000000006	2018	M13	49961	
LAUCN171170000000006	2018	M13	23066	
LAUCN171190000000006	2018	M13	134575	
LAUCN171210000000006	2018	M13	17778	
LAUCN171230000000006	2018	M13	5510	
LAUCN171250000000006	2018	M13	6318	
LAUCN171270000000006	2018	M13	5748	
LAUCN171290000000006	2018	M13	6689	
LAUCN171310000000006	2018	M13	8103	
LAUCN171330000000006	2018	M13	18595	
LAUCN171350000000006	2018	M13	11891	
LAUCN171370000000006	2018	M13	16309	
LAUCN171390000000006	2018	M13	7524	
