series_id	year	period	value	footnote_codes
LAUCN010150000000006	2022	M05	46602	
LAUCN010150000000006	2022	M06	46832	
LAUCN010150000000006	2022	M07	46929	
LAUCN010150000000006	2022	M08	47073	
LAUCN010150000000006	2022	M09	46465	
LAUCN010150000000006	2022	M10	46537	
LAUCN010150000000006	2022	M11	46221	
LAUCN010170000000006	2022	M01	15868	
LAUCN010170000000006	2022	M02	16009	
LAUCN010170000000006	2022	M03	16041	
LAUCN010170000000006	2022	M04	15848	
LAUCN010170000000006	2022	M05	15887	
LAUCN010170000000006	2022	M06	16004	
LAUCN010170000000006	2022	M07	16105	
LAUCN010170000000006	2022	M08	16211	
LAUCN010170000000006	2022	M09	16015	
LAUCN010170000000006	2022	M10	16125	
LAUCN010170000000006	2022	M11	16048	
LAUCN010190000000006	2022	M01	11793	
LAUCN010190000000006	2022	M02	11810	
LAUCN010190000000006	2022	M03	11715	
LAUCN010190000000006	2022	M04	11522	
LAUCN010190000000006	2022	M05	11683	
LAUCN010190000000006	2022	M06	11750	
LAUCN010190000000006	2022	M07	11772	
LAUCN010190000000006	2022	M08	11771	
LAUCN010190000000006	2022	M09	11581	
LAUCN010190000000006	2022	M10	11694	
LAUCN010190000000006	2022	M11	11630	
LAUCN010210000000006	2022	M01	19998	
LAUCN010210000000006	2022	M02	20150	
LAUCN010210000000006	2022	M03	20135	
LAUCN010210000000006	2022	M04	20042	
LAUCN010210000000006	2022	M05	20256	
LAUCN010210000000006	2022	M06	20556	
LAUCN010210000000006	2022	M07	20722	
LAUCN010210000000006	2022	M08	20627	
LAUCN010210000000006	2022	M09	20469	
LAUCN010210000000006	2022	M10	20608	
LAUCN010210000000006	2022	M11	20350	
LAUCN010230000000006	2022	M01	4477	
LAUCN010230000000006	2022	M02	4478	
LAUCN010230000000006	2022	M03	4435	
LAUCN010230000000006	2022	M04	4319	
LAUCN010230000000006	2022	M05	4327	
LAUCN010230000000006	2022	M06	4346	
LAUCN010230000000006	2022	M07	4371	
LAUCN010230000000006	2022	M08	4335	
LAUCN010230000000006	2022	M09	4459	
LAUCN010230000000006	2022	M10	4583	
LAUCN010230000000006	2022	M11	4581	
LAUCN010250000000006	2022	M01	7820	
LAUCN010250000000006	2022	M02	7793	
LAUCN010250000000006	2022	M03	7833	
LAUCN010250000000006	2022	M04	7732	
LAUCN010250000000006	2022	M05	7757	
LAUCN010250000000006	2022	M06	7775	
LAUCN010250000000006	2022	M07	7785	
LAUCN010250000000006	2022	M08	7777	
LAUCN010250000000006	2022	M09	7894	
LAUCN010250000000006	2022	M10	7996	
LAUCN010250000000006	2022	M11	7968	
LAUCN010270000000006	2022	M01	6146	
LAUCN010270000000006	2022	M02	6135	
LAUCN010270000000006	2022	M03	6101	
LAUCN010270000000006	2022	M04	6032	
LAUCN010270000000006	2022	M05	5999	
LAUCN010270000000006	2022	M06	6103	
LAUCN010270000000006	2022	M07	6172	
LAUCN010270000000006	2022	M08	6162	
LAUCN010270000000006	2022	M09	6417	
LAUCN010270000000006	2022	M10	6569	
LAUCN010270000000006	2022	M11	6502	
LAUCN010290000000006	2022	M01	6009	
LAUCN010290000000006	2022	M02	6006	
LAUCN010290000000006	2022	M03	5988	
LAUCN010290000000006	2022	M04	5943	
LAUCN010290000000006	2022	M05	5998	
LAUCN010290000000006	2022	M06	6198	
LAUCN010290000000006	2022	M07	6334	
LAUCN010290000000006	2022	M08	6305	
LAUCN010290000000006	2022	M09	6303	
LAUCN010290000000006	2022	M10	6413	
LAUCN010290000000006	2022	M11	6337	
LAUCN010310000000006	2022	M01	21886	
LAUCN010310000000006	2022	M02	21935	
LAUCN010310000000006	2022	M03	21722	
LAUCN010310000000006	2022	M04	21373	
LAUCN010310000000006	2022	M05	21492	
LAUCN010310000000006	2022	M06	21507	
LAUCN010310000000006	2022	M07	21776	
LAUCN010310000000006	2022	M08	21913	
LAUCN010310000000006	2022	M09	22042	
LAUCN010310000000006	2022	M10	22372	
LAUCN010310000000006	2022	M11	22260	
LAUCN010330000000006	2022	M01	23557	
LAUCN010330000000006	2022	M02	23915	
LAUCN010330000000006	2022	M03	23781	
LAUCN010330000000006	2022	M04	23628	
LAUCN010330000000006	2022	M05	23830	
LAUCN010330000000006	2022	M06	23887	
LAUCN010330000000006	2022	M07	23937	
LAUCN010330000000006	2022	M08	23866	
LAUCN010330000000006	2022	M09	23794	
LAUCN010330000000006	2022	M10	23906	
LAUCN010330000000006	2022	M11	23696	
LAUCN010350000000006	2022	M01	4310	
LAUCN010350000000006	2022	M02	4303	
LAUCN010350000000006	2022	M03	4287	
LAUCN010350000000006	2022	M04	4209	
LAUCN010350000000006	2022	M05	4249	
LAUCN010350000000006	2022	M06	4189	
LAUCN010350000000006	2022	M07	4248	
LAUCN010350000000006	2022	M08	4223	
LAUCN010350000000006	2022	M09	4274	
LAUCN010350000000006	2022	M10	4319	
LAUCN010350000000006	2022	M11	4299	
LAUCN010370000000006	2022	M01	4316	
LAUCN010370000000006	2022	M02	4331	
LAUCN010370000000006	2022	M03	4432	
LAUCN010370000000006	2022	M04	4369	
LAUCN010370000000006	2022	M05	4394	
LAUCN010370000000006	2022	M06	4414	
LAUCN010370000000006	2022	M07	4423	
LAUCN010370000000006	2022	M08	4441	
LAUCN010370000000006	2022	M09	4578	
LAUCN010370000000006	2022	M10	4671	
LAUCN010370000000006	2022	M11	4622	
LAUCN010390000000006	2022	M01	15139	
LAUCN010390000000006	2022	M02	15087	
LAUCN010390000000006	2022	M03	15193	
LAUCN010390000000006	2022	M04	15020	
LAUCN010390000000006	2022	M05	15134	
LAUCN010390000000006	2022	M06	15270	
LAUCN010390000000006	2022	M07	15440	
LAUCN010390000000006	2022	M08	15403	
LAUCN010390000000006	2022	M09	15602	
LAUCN010390000000006	2022	M10	15906	
LAUCN010390000000006	2022	M11	15750	
LAUCN010410000000006	2022	M01	5989	
LAUCN010410000000006	2022	M02	5986	
LAUCN010410000000006	2022	M03	5948	
LAUCN010410000000006	2022	M04	5864	
LAUCN010410000000006	2022	M05	5879	
LAUCN010410000000006	2022	M06	6031	
LAUCN010410000000006	2022	M07	6188	
LAUCN010410000000006	2022	M08	6169	
LAUCN010410000000006	2022	M09	5993	
LAUCN010410000000006	2022	M10	6233	
LAUCN010410000000006	2022	M11	6090	
LAUCN010430000000006	2022	M01	39214	
LAUCN010430000000006	2022	M02	39348	
LAUCN010430000000006	2022	M03	39707	
LAUCN010430000000006	2022	M04	39338	
LAUCN010430000000006	2022	M05	39348	
LAUCN010430000000006	2022	M06	39443	
LAUCN010430000000006	2022	M07	39646	
LAUCN010430000000006	2022	M08	39685	
LAUCN010430000000006	2022	M09	40804	
LAUCN010430000000006	2022	M10	41304	
LAUCN010430000000006	2022	M11	41187	
LAUCN010450000000006	2022	M01	21094	
LAUCN010450000000006	2022	M02	21184	
LAUCN010450000000006	2022	M03	21003	
LAUCN010450000000006	2022	M04	20807	
LAUCN010450000000006	2022	M05	20911	
LAUCN010450000000006	2022	M06	20932	
LAUCN010450000000006	2022	M07	21148	
LAUCN010450000000006	2022	M08	21151	
LAUCN010450000000006	2022	M09	21273	
LAUCN010450000000006	2022	M10	21504	
LAUCN010450000000006	2022	M11	21362	
LAUCN010470000000006	2022	M01	13827	
LAUCN010470000000006	2022	M02	13781	
LAUCN010470000000006	2022	M03	13863	
LAUCN010470000000006	2022	M04	13623	
LAUCN010470000000006	2022	M05	13646	
LAUCN010470000000006	2022	M06	13837	
LAUCN010470000000006	2022	M07	14064	
LAUCN010470000000006	2022	M08	14080	
LAUCN010470000000006	2022	M09	13883	
LAUCN010470000000006	2022	M10	14097	
LAUCN010470000000006	2022	M11	13891	
LAUCN010490000000006	2022	M01	31053	
LAUCN010490000000006	2022	M02	31131	
LAUCN010490000000006	2022	M03	31217	
LAUCN010490000000006	2022	M04	31052	
LAUCN010490000000006	2022	M05	31085	
LAUCN010490000000006	2022	M06	31199	
LAUCN010490000000006	2022	M07	31672	
LAUCN010490000000006	2022	M08	31347	
LAUCN010490000000006	2022	M09	32030	
LAUCN010490000000006	2022	M10	32637	
LAUCN010490000000006	2022	M11	32453	
LAUCN010510000000006	2022	M01	37861	
LAUCN010510000000006	2022	M02	38189	
LAUCN010510000000006	2022	M03	38094	
LAUCN010510000000006	2022	M04	38075	
LAUCN010510000000006	2022	M05	38472	
LAUCN010510000000006	2022	M06	38802	
LAUCN010510000000006	2022	M07	38915	
LAUCN010510000000006	2022	M08	39025	
LAUCN010510000000006	2022	M09	38363	
LAUCN010510000000006	2022	M10	38360	
LAUCN010510000000006	2022	M11	38340	
LAUCN010530000000006	2022	M01	13742	
LAUCN010530000000006	2022	M02	13797	
LAUCN010530000000006	2022	M03	14258	
LAUCN010530000000006	2022	M04	14019	
LAUCN010530000000006	2022	M05	14051	
LAUCN010530000000006	2022	M06	14230	
LAUCN010530000000006	2022	M07	14268	
LAUCN010530000000006	2022	M08	14244	
LAUCN010530000000006	2022	M09	14538	
LAUCN010530000000006	2022	M10	14694	
LAUCN010530000000006	2022	M11	14626	
LAUCN010550000000006	2022	M01	39348	
LAUCN010550000000006	2022	M02	39762	
LAUCN010550000000006	2022	M03	39512	
LAUCN010550000000006	2022	M04	39343	
LAUCN010550000000006	2022	M05	39676	
LAUCN010550000000006	2022	M06	40104	
LAUCN010550000000006	2022	M07	40091	
LAUCN010550000000006	2022	M08	39809	
LAUCN010550000000006	2022	M09	39535	
LAUCN010550000000006	2022	M10	39547	
LAUCN010550000000006	2022	M11	39370	
LAUCN010570000000006	2022	M01	6685	
LAUCN010570000000006	2022	M02	6729	
LAUCN010570000000006	2022	M03	6747	
LAUCN010570000000006	2022	M04	6713	
LAUCN010570000000006	2022	M05	6724	
LAUCN010570000000006	2022	M06	6697	
LAUCN010570000000006	2022	M07	6713	
LAUCN010570000000006	2022	M08	6690	
LAUCN010570000000006	2022	M09	6661	
LAUCN010570000000006	2022	M10	6677	
LAUCN010570000000006	2022	M11	6665	
LAUCN010590000000006	2022	M01	14379	
LAUCN010590000000006	2022	M02	14483	
LAUCN010590000000006	2022	M03	14526	
LAUCN010590000000006	2022	M04	14423	
LAUCN010590000000006	2022	M05	14429	
LAUCN010590000000006	2022	M06	14501	
LAUCN010590000000006	2022	M07	14535	
LAUCN010590000000006	2022	M08	14554	
LAUCN010590000000006	2022	M09	14900	
LAUCN010590000000006	2022	M10	15022	
LAUCN010590000000006	2022	M11	15032	
LAUCN010610000000006	2022	M01	11072	
LAUCN010610000000006	2022	M02	11103	
LAUCN010610000000006	2022	M03	10997	
LAUCN010610000000006	2022	M04	10900	
LAUCN010610000000006	2022	M05	11038	
LAUCN010610000000006	2022	M06	11244	
LAUCN010610000000006	2022	M07	11511	
LAUCN010610000000006	2022	M08	11433	
LAUCN010610000000006	2022	M09	11283	
LAUCN010610000000006	2022	M10	11542	
LAUCN010610000000006	2022	M11	11304	
LAUCN010630000000006	2022	M01	2829	
LAUCN010630000000006	2022	M02	2838	
LAUCN010630000000006	2022	M03	2813	
LAUCN010630000000006	2022	M04	2791	
LAUCN010630000000006	2022	M05	2816	
LAUCN010630000000006	2022	M06	2757	
LAUCN010630000000006	2022	M07	2766	
LAUCN010630000000006	2022	M08	2748	
LAUCN010630000000006	2022	M09	2844	
LAUCN010630000000006	2022	M10	2891	
LAUCN010630000000006	2022	M11	2837	
LAUCN010650000000006	2022	M01	5884	
LAUCN010650000000006	2022	M02	5920	
LAUCN010650000000006	2022	M03	5835	
LAUCN010650000000006	2022	M04	5774	
LAUCN010650000000006	2022	M05	5811	
LAUCN010650000000006	2022	M06	5943	
LAUCN010650000000006	2022	M07	6118	
LAUCN010650000000006	2022	M08	6081	
LAUCN010650000000006	2022	M09	6053	
LAUCN010650000000006	2022	M10	6243	
LAUCN010650000000006	2022	M11	6064	
LAUCN010670000000006	2022	M01	6958	
LAUCN010670000000006	2022	M02	6993	
LAUCN010670000000006	2022	M03	6933	
LAUCN010670000000006	2022	M04	6896	
LAUCN010670000000006	2022	M05	6982	
LAUCN010670000000006	2022	M06	7075	
LAUCN010670000000006	2022	M07	7177	
LAUCN010670000000006	2022	M08	7129	
LAUCN010670000000006	2022	M09	7012	
LAUCN010670000000006	2022	M10	7114	
LAUCN010670000000006	2022	M11	7019	
LAUCN010690000000006	2022	M01	47462	
LAUCN010690000000006	2022	M02	47840	
LAUCN010690000000006	2022	M03	47540	
LAUCN010690000000006	2022	M04	47295	
LAUCN010690000000006	2022	M05	47753	
LAUCN010690000000006	2022	M06	48115	
LAUCN010690000000006	2022	M07	48510	
LAUCN010690000000006	2022	M08	48390	
LAUCN010690000000006	2022	M09	47641	
LAUCN010690000000006	2022	M10	47789	
LAUCN010690000000006	2022	M11	47476	
LAUCN010710000000006	2022	M01	23032	
LAUCN010710000000006	2022	M02	23120	
LAUCN010710000000006	2022	M03	23386	
LAUCN010710000000006	2022	M04	23197	
LAUCN010710000000006	2022	M05	23317	
LAUCN010710000000006	2022	M06	23195	
LAUCN010710000000006	2022	M07	23319	
LAUCN010710000000006	2022	M08	23256	
LAUCN010710000000006	2022	M09	23536	
LAUCN010710000000006	2022	M10	23786	
LAUCN010710000000006	2022	M11	23667	
LAUCN010730000000006	2022	M01	320848	
LAUCN010730000000006	2022	M02	324030	
LAUCN010730000000006	2022	M03	323344	
LAUCN010730000000006	2022	M04	322906	
LAUCN010730000000006	2022	M05	326352	
LAUCN010730000000006	2022	M06	329444	
LAUCN010730000000006	2022	M07	329581	
LAUCN010730000000006	2022	M08	328802	
LAUCN010730000000006	2022	M09	325795	
LAUCN010730000000006	2022	M10	324891	
LAUCN010730000000006	2022	M11	322217	
LAUCN010750000000006	2022	M01	5685	
LAUCN010750000000006	2022	M02	5713	
LAUCN010750000000006	2022	M03	5727	
LAUCN010750000000006	2022	M04	5660	
LAUCN010750000000006	2022	M05	5646	
LAUCN010750000000006	2022	M06	5789	
LAUCN010750000000006	2022	M07	5968	
LAUCN010750000000006	2022	M08	5810	
LAUCN010750000000006	2022	M09	5843	
LAUCN010750000000006	2022	M10	5923	
LAUCN010750000000006	2022	M11	5887	
LAUCN010770000000006	2022	M01	42305	
LAUCN010770000000006	2022	M02	42925	
LAUCN010770000000006	2022	M03	42719	
LAUCN010770000000006	2022	M04	42537	
LAUCN010770000000006	2022	M05	42921	
LAUCN010770000000006	2022	M06	43037	
LAUCN010770000000006	2022	M07	43106	
LAUCN010770000000006	2022	M08	42980	
LAUCN010770000000006	2022	M09	42748	
LAUCN010770000000006	2022	M10	42984	
LAUCN010770000000006	2022	M11	42623	
LAUCN010790000000006	2022	M01	14452	
LAUCN010790000000006	2022	M02	14572	
LAUCN010790000000006	2022	M03	14507	
LAUCN010790000000006	2022	M04	14454	
LAUCN010790000000006	2022	M05	14590	
LAUCN010790000000006	2022	M06	14759	
LAUCN010790000000006	2022	M07	14794	
LAUCN010790000000006	2022	M08	14750	
LAUCN010790000000006	2022	M09	14612	
LAUCN010790000000006	2022	M10	14718	
LAUCN010790000000006	2022	M11	14595	
LAUCN010810000000006	2022	M01	77491	
LAUCN010810000000006	2022	M02	78884	
LAUCN010810000000006	2022	M03	78892	
LAUCN010810000000006	2022	M04	78560	
LAUCN010810000000006	2022	M05	78848	
LAUCN010810000000006	2022	M06	79271	
LAUCN010810000000006	2022	M07	79399	
LAUCN010810000000006	2022	M08	79672	
LAUCN010810000000006	2022	M09	79159	
LAUCN010810000000006	2022	M10	79020	
LAUCN010810000000006	2022	M11	78547	
LAUCN010830000000006	2022	M01	47028	
LAUCN010830000000006	2022	M02	47659	
LAUCN010830000000006	2022	M03	47648	
LAUCN010830000000006	2022	M04	47460	
LAUCN010830000000006	2022	M05	47834	
LAUCN010830000000006	2022	M06	48084	
LAUCN010830000000006	2022	M07	48114	
LAUCN010830000000006	2022	M08	48105	
LAUCN010830000000006	2022	M09	47703	
LAUCN010830000000006	2022	M10	47808	
LAUCN010830000000006	2022	M11	47766	
LAUCN010850000000006	2022	M01	3569	
LAUCN010850000000006	2022	M02	3580	
LAUCN010850000000006	2022	M03	3526	
LAUCN010850000000006	2022	M04	3489	
LAUCN010850000000006	2022	M05	3525	
LAUCN010850000000006	2022	M06	3607	
LAUCN010850000000006	2022	M07	3679	
LAUCN010850000000006	2022	M08	3659	
LAUCN010850000000006	2022	M09	3588	
LAUCN010850000000006	2022	M10	3623	
LAUCN010850000000006	2022	M11	3548	
LAUCN010870000000006	2022	M01	7933	
LAUCN010870000000006	2022	M02	7997	
LAUCN010870000000006	2022	M03	7907	
LAUCN010870000000006	2022	M04	7827	
LAUCN010870000000006	2022	M05	7838	
LAUCN010870000000006	2022	M06	7939	
LAUCN010870000000006	2022	M07	7960	
LAUCN010870000000006	2022	M08	8008	
LAUCN010870000000006	2022	M09	7989	
LAUCN010870000000006	2022	M10	8025	
LAUCN010870000000006	2022	M11	7981	
LAUCN010890000000006	2022	M01	194138	
LAUCN010890000000006	2022	M02	196887	
LAUCN010890000000006	2022	M03	196927	
LAUCN010890000000006	2022	M04	196262	
LAUCN010890000000006	2022	M05	197774	
LAUCN010890000000006	2022	M06	198434	
LAUCN010890000000006	2022	M07	198061	
LAUCN010890000000006	2022	M08	198101	
LAUCN010890000000006	2022	M09	196401	
LAUCN010890000000006	2022	M10	196206	
LAUCN010890000000006	2022	M11	196287	
LAUCN010910000000006	2022	M01	7660	
LAUCN010910000000006	2022	M02	7658	
LAUCN010910000000006	2022	M03	7668	
LAUCN010910000000006	2022	M04	7588	
LAUCN010910000000006	2022	M05	7610	
LAUCN010910000000006	2022	M06	7558	
LAUCN010910000000006	2022	M07	7596	
LAUCN010910000000006	2022	M08	7587	
LAUCN010910000000006	2022	M09	7924	
LAUCN010910000000006	2022	M10	8061	
LAUCN010910000000006	2022	M11	7977	
LAUCN010930000000006	2022	M01	13378	
LAUCN010930000000006	2022	M02	13418	
LAUCN010930000000006	2022	M03	13842	
LAUCN010930000000006	2022	M04	13651	
LAUCN010930000000006	2022	M05	13762	
LAUCN010930000000006	2022	M06	14021	
LAUCN010930000000006	2022	M07	14053	
LAUCN010930000000006	2022	M08	13987	
LAUCN010930000000006	2022	M09	13978	
LAUCN010930000000006	2022	M10	14285	
LAUCN010930000000006	2022	M11	14261	
LAUCN010950000000006	2022	M01	44672	
LAUCN010950000000006	2022	M02	44854	
LAUCN010950000000006	2022	M03	45236	
LAUCN010950000000006	2022	M04	44816	
LAUCN010950000000006	2022	M05	45131	
LAUCN010950000000006	2022	M06	45737	
LAUCN010950000000006	2022	M07	45916	
LAUCN010950000000006	2022	M08	45941	
LAUCN010950000000006	2022	M09	45905	
LAUCN010950000000006	2022	M10	46372	
LAUCN010950000000006	2022	M11	46205	
LAUCN010970000000006	2022	M01	191737	
LAUCN010970000000006	2022	M02	194174	
LAUCN010970000000006	2022	M03	192694	
LAUCN010970000000006	2022	M04	191719	
LAUCN010970000000006	2022	M05	192528	
LAUCN010970000000006	2022	M06	192646	
LAUCN010970000000006	2022	M07	193168	
LAUCN010970000000006	2022	M08	193825	
LAUCN010970000000006	2022	M09	190725	
LAUCN010970000000006	2022	M10	192094	
LAUCN010970000000006	2022	M11	190785	
LAUCN010990000000006	2022	M01	7433	
LAUCN010990000000006	2022	M02	7439	
LAUCN010990000000006	2022	M03	7426	
LAUCN010990000000006	2022	M04	7272	
LAUCN010990000000006	2022	M05	7314	
LAUCN010990000000006	2022	M06	7406	
LAUCN010990000000006	2022	M07	7505	
LAUCN010990000000006	2022	M08	7467	
LAUCN010990000000006	2022	M09	7588	
LAUCN010990000000006	2022	M10	7708	
LAUCN010990000000006	2022	M11	7643	
LAUCN011010000000006	2022	M01	106969	
LAUCN011010000000006	2022	M02	107905	
LAUCN011010000000006	2022	M03	107325	
LAUCN011010000000006	2022	M04	107053	
LAUCN011010000000006	2022	M05	108064	
LAUCN011010000000006	2022	M06	108963	
LAUCN011010000000006	2022	M07	109447	
LAUCN011010000000006	2022	M08	109597	
LAUCN011010000000006	2022	M09	107827	
LAUCN011010000000006	2022	M10	107889	
LAUCN011010000000006	2022	M11	107558	
LAUCN011030000000006	2022	M01	59546	
LAUCN011030000000006	2022	M02	60316	
LAUCN011030000000006	2022	M03	60184	
LAUCN011030000000006	2022	M04	59969	
LAUCN011030000000006	2022	M05	60469	
LAUCN011030000000006	2022	M06	60916	
LAUCN011030000000006	2022	M07	60840	
LAUCN011030000000006	2022	M08	60663	
LAUCN011030000000006	2022	M09	60257	
LAUCN011030000000006	2022	M10	60222	
LAUCN011030000000006	2022	M11	60033	
LAUCN011050000000006	2022	M01	3135	
LAUCN011050000000006	2022	M02	3117	
LAUCN011050000000006	2022	M03	3096	
LAUCN011050000000006	2022	M04	3025	
LAUCN011050000000006	2022	M05	3022	
LAUCN011050000000006	2022	M06	3080	
LAUCN011050000000006	2022	M07	3164	
LAUCN011050000000006	2022	M08	3153	
LAUCN011050000000006	2022	M09	3237	
LAUCN011050000000006	2022	M10	3350	
LAUCN011050000000006	2022	M11	3267	
LAUCN011070000000006	2022	M01	7574	
LAUCN011070000000006	2022	M02	7619	
LAUCN011070000000006	2022	M03	7578	
LAUCN011070000000006	2022	M04	7529	
LAUCN011070000000006	2022	M05	7571	
LAUCN011070000000006	2022	M06	7674	
LAUCN011070000000006	2022	M07	7770	
LAUCN011070000000006	2022	M08	7736	
LAUCN011070000000006	2022	M09	7703	
LAUCN011070000000006	2022	M10	7822	
LAUCN011070000000006	2022	M11	7706	
LAUCN011090000000006	2022	M01	16263	
LAUCN011090000000006	2022	M02	16294	
LAUCN011090000000006	2022	M03	16541	
LAUCN011090000000006	2022	M04	16388	
LAUCN011090000000006	2022	M05	16327	
LAUCN011090000000006	2022	M06	16380	
LAUCN011090000000006	2022	M07	16457	
LAUCN011090000000006	2022	M08	16619	
LAUCN011090000000006	2022	M09	16434	
LAUCN011090000000006	2022	M10	16791	
LAUCN011090000000006	2022	M11	16739	
LAUCN011110000000006	2022	M01	9423	
LAUCN011110000000006	2022	M02	9429	
LAUCN011110000000006	2022	M03	9624	
LAUCN011110000000006	2022	M04	9524	
LAUCN011110000000006	2022	M05	9615	
LAUCN011110000000006	2022	M06	9801	
LAUCN011110000000006	2022	M07	9943	
LAUCN011110000000006	2022	M08	9920	
LAUCN011110000000006	2022	M09	9832	
LAUCN011110000000006	2022	M10	10104	
LAUCN011110000000006	2022	M11	9980	
LAUCN011130000000006	2022	M01	23712	
LAUCN011130000000006	2022	M02	23919	
LAUCN011130000000006	2022	M03	23911	
LAUCN011130000000006	2022	M04	23810	
LAUCN011130000000006	2022	M05	24006	
LAUCN011130000000006	2022	M06	24052	
LAUCN011130000000006	2022	M07	24214	
LAUCN011130000000006	2022	M08	24175	
LAUCN011130000000006	2022	M09	23918	
LAUCN011130000000006	2022	M10	23968	
LAUCN011130000000006	2022	M11	23852	
LAUCN011150000000006	2022	M01	41723	
LAUCN011150000000006	2022	M02	42129	
LAUCN011150000000006	2022	M03	42078	
LAUCN011150000000006	2022	M04	42054	
LAUCN011150000000006	2022	M05	42547	
LAUCN011150000000006	2022	M06	42985	
LAUCN011150000000006	2022	M07	43022	
LAUCN011150000000006	2022	M08	42922	
LAUCN011150000000006	2022	M09	42541	
LAUCN011150000000006	2022	M10	42495	
LAUCN011150000000006	2022	M11	42126	
LAUCN011170000000006	2022	M01	119840	
LAUCN011170000000006	2022	M02	121131	
LAUCN011170000000006	2022	M03	121166	
LAUCN011170000000006	2022	M04	121147	
LAUCN011170000000006	2022	M05	122463	
LAUCN011170000000006	2022	M06	123452	
LAUCN011170000000006	2022	M07	123446	
LAUCN011170000000006	2022	M08	123222	
LAUCN011170000000006	2022	M09	122207	
LAUCN011170000000006	2022	M10	121792	
LAUCN011170000000006	2022	M11	121036	
LAUCN011190000000006	2022	M01	4450	
LAUCN011190000000006	2022	M02	4446	
LAUCN011190000000006	2022	M03	4579	
LAUCN011190000000006	2022	M04	4524	
LAUCN011190000000006	2022	M05	4494	
LAUCN011190000000006	2022	M06	4551	
LAUCN011190000000006	2022	M07	4612	
LAUCN011190000000006	2022	M08	4606	
LAUCN011190000000006	2022	M09	4689	
LAUCN011190000000006	2022	M10	4775	
LAUCN011190000000006	2022	M11	4694	
LAUCN011210000000006	2022	M01	35997	
LAUCN011210000000006	2022	M02	36182	
LAUCN011210000000006	2022	M03	36403	
LAUCN011210000000006	2022	M04	36144	
LAUCN011210000000006	2022	M05	36193	
