series_id	year	period	value	footnote_codes
LAUCN010430000000006	2023	M11	40684	
LAUCN010450000000006	2023	M01	20840	
LAUCN010450000000006	2023	M02	20808	
LAUCN010450000000006	2023	M03	21537	
LAUCN010450000000006	2023	M04	21630	
LAUCN010450000000006	2023	M05	21700	
LAUCN010450000000006	2023	M06	21233	
LAUCN010450000000006	2023	M07	21280	
LAUCN010450000000006	2023	M08	21315	
LAUCN010450000000006	2023	M09	21283	
LAUCN010450000000006	2023	M10	21449	
LAUCN010450000000006	2023	M11	21404	
LAUCN010470000000006	2023	M01	13416	
LAUCN010470000000006	2023	M02	13292	
LAUCN010470000000006	2023	M03	13409	
LAUCN010470000000006	2023	M04	13419	
LAUCN010470000000006	2023	M05	13544	
LAUCN010470000000006	2023	M06	13505	
LAUCN010470000000006	2023	M07	13463	
LAUCN010470000000006	2023	M08	13522	
LAUCN010470000000006	2023	M09	13500	
LAUCN010470000000006	2023	M10	13775	
LAUCN010470000000006	2023	M11	13710	
LAUCN010490000000006	2023	M01	30687	
LAUCN010490000000006	2023	M02	30420	
LAUCN010490000000006	2023	M03	30210	
LAUCN010490000000006	2023	M04	30419	
LAUCN010490000000006	2023	M05	30551	
LAUCN010490000000006	2023	M06	30925	
LAUCN010490000000006	2023	M07	31183	
LAUCN010490000000006	2023	M08	30888	
LAUCN010490000000006	2023	M09	31104	
LAUCN010490000000006	2023	M10	31520	
LAUCN010490000000006	2023	M11	31490	
LAUCN010510000000006	2023	M01	38083	
LAUCN010510000000006	2023	M02	38400	
LAUCN010510000000006	2023	M03	38358	
LAUCN010510000000006	2023	M04	38420	
LAUCN010510000000006	2023	M05	38788	
LAUCN010510000000006	2023	M06	38892	
LAUCN010510000000006	2023	M07	38790	
LAUCN010510000000006	2023	M08	38476	
LAUCN010510000000006	2023	M09	38360	
LAUCN010510000000006	2023	M10	38490	
LAUCN010510000000006	2023	M11	38692	
LAUCN010530000000006	2023	M01	14164	
LAUCN010530000000006	2023	M02	14159	
LAUCN010530000000006	2023	M03	14337	
LAUCN010530000000006	2023	M04	14345	
LAUCN010530000000006	2023	M05	14436	
LAUCN010530000000006	2023	M06	14420	
LAUCN010530000000006	2023	M07	14332	
LAUCN010530000000006	2023	M08	14280	
LAUCN010530000000006	2023	M09	14520	
LAUCN010530000000006	2023	M10	14599	
LAUCN010530000000006	2023	M11	14543	
LAUCN010550000000006	2023	M01	38596	
LAUCN010550000000006	2023	M02	38959	
LAUCN010550000000006	2023	M03	38906	
LAUCN010550000000006	2023	M04	38974	
