series_id	year	period	value	footnote_codes
LAUCN010130000000006	2023	M02	8919	
LAUCN010130000000006	2023	M03	8942	
LAUCN010130000000006	2023	M04	8972	
LAUCN010130000000006	2023	M05	8974	
LAUCN010130000000006	2023	M06	8936	
LAUCN010130000000006	2023	M07	9152	
LAUCN010130000000006	2023	M08	9172	
LAUCN010130000000006	2023	M09	9054	
LAUCN010130000000006	2023	M10	9085	
LAUCN010130000000006	2023	M11	9053	
LAUCN010130000000006	2023	M12	8968	
LAUCN010150000000006	2023	M01	45109	
LAUCN010150000000006	2023	M02	45438	
LAUCN010150000000006	2023	M03	45443	
LAUCN010150000000006	2023	M04	45592	
LAUCN010150000000006	2023	M05	45413	
LAUCN010150000000006	2023	M06	45348	
LAUCN010150000000006	2023	M07	45499	
LAUCN010150000000006	2023	M08	45893	
LAUCN010150000000006	2023	M09	45552	
LAUCN010150000000006	2023	M10	45735	
LAUCN010150000000006	2023	M11	45920	
LAUCN010150000000006	2023	M12	45544	
LAUCN010170000000006	2023	M01	15881	
LAUCN010170000000006	2023	M02	16098	
LAUCN010170000000006	2023	M03	16132	
LAUCN010170000000006	2023	M04	16184	
LAUCN010170000000006	2023	M05	16081	
LAUCN010170000000006	2023	M06	15999	
LAUCN010170000000006	2023	M07	16276	
LAUCN010170000000006	2023	M08	16359	
LAUCN010170000000006	2023	M09	16480	
LAUCN010170000000006	2023	M10	16594	
LAUCN010170000000006	2023	M11	16601	
LAUCN010170000000006	2023	M12	16570	
LAUCN010190000000006	2023	M01	11723	
LAUCN010190000000006	2023	M02	11663	
LAUCN010190000000006	2023	M03	11718	
LAUCN010190000000006	2023	M04	11720	
LAUCN010190000000006	2023	M05	11772	
LAUCN010190000000006	2023	M06	11825	
LAUCN010190000000006	2023	M07	11768	
LAUCN010190000000006	2023	M08	11980	
LAUCN010190000000006	2023	M09	11980	
LAUCN010190000000006	2023	M10	12031	
LAUCN010190000000006	2023	M11	12094	
LAUCN010190000000006	2023	M12	11969	
LAUCN010210000000006	2023	M01	20040	
LAUCN010210000000006	2023	M02	20012	
LAUCN010210000000006	2023	M03	19998	
LAUCN010210000000006	2023	M04	20034	
LAUCN010210000000006	2023	M05	20032	
LAUCN010210000000006	2023	M06	20198	
LAUCN010210000000006	2023	M07	20462	
LAUCN010210000000006	2023	M08	20465	
LAUCN010210000000006	2023	M09	20404	
LAUCN010210000000006	2023	M10	20602	
LAUCN010210000000006	2023	M11	20710	
LAUCN010210000000006	2023	M12	20564	
LAUCN010230000000006	2023	M01	4250	
LAUCN010230000000006	2023	M02	4167	
LAUCN010230000000006	2023	M03	4130	
LAUCN010230000000006	2023	M04	4086	
LAUCN010230000000006	2023	M05	4106	
LAUCN010230000000006	2023	M06	4145	
LAUCN010230000000006	2023	M07	4156	
LAUCN010230000000006	2023	M08	4191	
LAUCN010230000000006	2023	M09	4295	
LAUCN010230000000006	2023	M10	4346	
LAUCN010230000000006	2023	M11	4369	
LAUCN010230000000006	2023	M12	4407	
LAUCN010250000000006	2023	M01	7650	
LAUCN010250000000006	2023	M02	7576	
LAUCN010250000000006	2023	M03	7580	
LAUCN010250000000006	2023	M04	7533	
LAUCN010250000000006	2023	M05	7524	
LAUCN010250000000006	2023	M06	7557	
LAUCN010250000000006	2023	M07	7565	
LAUCN010250000000006	2023	M08	7596	
LAUCN010250000000006	2023	M09	7588	
LAUCN010250000000006	2023	M10	7626	
LAUCN010250000000006	2023	M11	7636	
LAUCN010250000000006	2023	M12	7655	
LAUCN010270000000006	2023	M01	5941	
LAUCN010270000000006	2023	M02	5873	
LAUCN010270000000006	2023	M03	5857	
LAUCN010270000000006	2023	M04	5915	
LAUCN010270000000006	2023	M05	5877	
LAUCN010270000000006	2023	M06	5892	
LAUCN010270000000006	2023	M07	5941	
LAUCN010270000000006	2023	M08	5941	
LAUCN010270000000006	2023	M09	5966	
LAUCN010270000000006	2023	M10	6079	
LAUCN010270000000006	2023	M11	6057	
LAUCN010270000000006	2023	M12	6000	
LAUCN010290000000006	2023	M01	6099	
LAUCN010290000000006	2023	M02	6015	
LAUCN010290000000006	2023	M03	6026	
LAUCN010290000000006	2023	M04	6060	
LAUCN010290000000006	2023	M05	6074	
LAUCN010290000000006	2023	M06	6148	
LAUCN010290000000006	2023	M07	6267	
LAUCN010290000000006	2023	M08	6297	
LAUCN010290000000006	2023	M09	6306	
LAUCN010290000000006	2023	M10	6401	
LAUCN010290000000006	2023	M11	6385	
LAUCN010290000000006	2023	M12	6379	
LAUCN010310000000006	2023	M01	21614	
LAUCN010310000000006	2023	M02	21462	
LAUCN010310000000006	2023	M03	21388	
LAUCN010310000000006	2023	M04	21541	
LAUCN010310000000006	2023	M05	21557	
LAUCN010310000000006	2023	M06	21607	
LAUCN010310000000006	2023	M07	22004	
LAUCN010310000000006	2023	M08	22081	
LAUCN010310000000006	2023	M09	21930	
LAUCN010310000000006	2023	M10	22119	
LAUCN010310000000006	2023	M11	22105	
LAUCN010310000000006	2023	M12	21964	
LAUCN010330000000006	2023	M01	23643	
LAUCN010330000000006	2023	M02	23665	
LAUCN010330000000006	2023	M03	23928	
LAUCN010330000000006	2023	M04	24009	
LAUCN010330000000006	2023	M05	23999	
LAUCN010330000000006	2023	M06	23984	
LAUCN010330000000006	2023	M07	24080	
LAUCN010330000000006	2023	M08	24144	
LAUCN010330000000006	2023	M09	24193	
LAUCN010330000000006	2023	M10	24404	
LAUCN010330000000006	2023	M11	24435	
LAUCN010330000000006	2023	M12	24273	
LAUCN010350000000006	2023	M01	4199	
LAUCN010350000000006	2023	M02	4169	
LAUCN010350000000006	2023	M03	4139	
LAUCN010350000000006	2023	M04	4150	
LAUCN010350000000006	2023	M05	4194	
LAUCN010350000000006	2023	M06	4220	
LAUCN010350000000006	2023	M07	4344	
LAUCN010350000000006	2023	M08	4369	
LAUCN010350000000006	2023	M09	4301	
LAUCN010350000000006	2023	M10	4357	
LAUCN010350000000006	2023	M11	4354	
LAUCN010350000000006	2023	M12	4311	
LAUCN010370000000006	2023	M01	4470	
LAUCN010370000000006	2023	M02	4514	
LAUCN010370000000006	2023	M03	4540	
LAUCN010370000000006	2023	M04	4554	
LAUCN010370000000006	2023	M05	4511	
LAUCN010370000000006	2023	M06	4560	
LAUCN010370000000006	2023	M07	4562	
LAUCN010370000000006	2023	M08	4572	
LAUCN010370000000006	2023	M09	4552	
LAUCN010370000000006	2023	M10	4618	
LAUCN010370000000006	2023	M11	4567	
LAUCN010370000000006	2023	M12	4558	
LAUCN010390000000006	2023	M01	14952	
LAUCN010390000000006	2023	M02	14583	
LAUCN010390000000006	2023	M03	14580	
LAUCN010390000000006	2023	M04	14590	
LAUCN010390000000006	2023	M05	14652	
LAUCN010390000000006	2023	M06	14741	
LAUCN010390000000006	2023	M07	14913	
LAUCN010390000000006	2023	M08	15066	
LAUCN010390000000006	2023	M09	15028	
LAUCN010390000000006	2023	M10	15229	
LAUCN010390000000006	2023	M11	15165	
LAUCN010390000000006	2023	M12	14971	
LAUCN010410000000006	2023	M01	5915	
LAUCN010410000000006	2023	M02	5898	
LAUCN010410000000006	2023	M03	5887	
LAUCN010410000000006	2023	M04	5950	
LAUCN010410000000006	2023	M05	5990	
LAUCN010410000000006	2023	M06	6084	
LAUCN010410000000006	2023	M07	6239	
LAUCN010410000000006	2023	M08	6301	
LAUCN010410000000006	2023	M09	6335	
LAUCN010410000000006	2023	M10	6525	
LAUCN010410000000006	2023	M11	6449	
LAUCN010410000000006	2023	M12	6354	
LAUCN010430000000006	2023	M01	39384	
LAUCN010430000000006	2023	M02	39293	
LAUCN010430000000006	2023	M03	39344	
LAUCN010430000000006	2023	M04	39572	
LAUCN010430000000006	2023	M05	39661	
LAUCN010430000000006	2023	M06	39746	
LAUCN010430000000006	2023	M07	39751	
LAUCN010430000000006	2023	M08	39957	
LAUCN010430000000006	2023	M09	39970	
LAUCN010430000000006	2023	M10	40278	
LAUCN010430000000006	2023	M11	40330	
LAUCN010430000000006	2023	M12	39991	
LAUCN010450000000006	2023	M01	20948	
LAUCN010450000000006	2023	M02	20904	
LAUCN010450000000006	2023	M03	20992	
LAUCN010450000000006	2023	M04	21038	
LAUCN010450000000006	2023	M05	21070	
LAUCN010450000000006	2023	M06	21133	
LAUCN010450000000006	2023	M07	21306	
LAUCN010450000000006	2023	M08	21388	
LAUCN010450000000006	2023	M09	21344	
LAUCN010450000000006	2023	M10	21483	
LAUCN010450000000006	2023	M11	21445	
LAUCN010450000000006	2023	M12	21319	
LAUCN010470000000006	2023	M01	13276	
LAUCN010470000000006	2023	M02	13269	
LAUCN010470000000006	2023	M03	13374	
LAUCN010470000000006	2023	M04	13388	
LAUCN010470000000006	2023	M05	13391	
LAUCN010470000000006	2023	M06	13603	
LAUCN010470000000006	2023	M07	13597	
LAUCN010470000000006	2023	M08	13789	
LAUCN010470000000006	2023	M09	13554	
LAUCN010470000000006	2023	M10	13843	
LAUCN010470000000006	2023	M11	13733	
LAUCN010470000000006	2023	M12	13629	
LAUCN010490000000006	2023	M01	30547	
LAUCN010490000000006	2023	M02	30184	
LAUCN010490000000006	2023	M03	30224	
LAUCN010490000000006	2023	M04	30466	
LAUCN010490000000006	2023	M05	30561	
LAUCN010490000000006	2023	M06	30830	
LAUCN010490000000006	2023	M07	31436	
LAUCN010490000000006	2023	M08	31227	
LAUCN010490000000006	2023	M09	31412	
LAUCN010490000000006	2023	M10	31812	
LAUCN010490000000006	2023	M11	31813	
LAUCN010490000000006	2023	M12	31535	
LAUCN010510000000006	2023	M01	37909	
LAUCN010510000000006	2023	M02	38243	
LAUCN010510000000006	2023	M03	38473	
LAUCN010510000000006	2023	M04	38483	
LAUCN010510000000006	2023	M05	38555	
LAUCN010510000000006	2023	M06	38602	
LAUCN010510000000006	2023	M07	38806	
LAUCN010510000000006	2023	M08	38888	
LAUCN010510000000006	2023	M09	38732	
LAUCN010510000000006	2023	M10	38792	
LAUCN010510000000006	2023	M11	38963	
LAUCN010510000000006	2023	M12	38677	
LAUCN010530000000006	2023	M01	14178	
LAUCN010530000000006	2023	M02	14257	
LAUCN010530000000006	2023	M03	14249	
LAUCN010530000000006	2023	M04	14328	
LAUCN010530000000006	2023	M05	14388	
LAUCN010530000000006	2023	M06	14513	
LAUCN010530000000006	2023	M07	14433	
LAUCN010530000000006	2023	M08	14464	
LAUCN010530000000006	2023	M09	14635	
LAUCN010530000000006	2023	M10	14688	
LAUCN010530000000006	2023	M11	14617	
LAUCN010530000000006	2023	M12	14521	
LAUCN010550000000006	2023	M01	38797	
LAUCN010550000000006	2023	M02	39256	
LAUCN010550000000006	2023	M03	39437	
LAUCN010550000000006	2023	M04	39316	
LAUCN010550000000006	2023	M05	39385	
LAUCN010550000000006	2023	M06	39392	
LAUCN010550000000006	2023	M07	39481	
LAUCN010550000000006	2023	M08	39437	
LAUCN010550000000006	2023	M09	39485	
LAUCN010550000000006	2023	M10	39693	
LAUCN010550000000006	2023	M11	39967	
LAUCN010550000000006	2023	M12	39509	
LAUCN010570000000006	2023	M01	6551	
LAUCN010570000000006	2023	M02	6561	
LAUCN010570000000006	2023	M03	6601	
LAUCN010570000000006	2023	M04	6588	
LAUCN010570000000006	2023	M05	6528	
LAUCN010570000000006	2023	M06	6644	
LAUCN010570000000006	2023	M07	6649	
LAUCN010570000000006	2023	M08	6573	
LAUCN010570000000006	2023	M09	6592	
LAUCN010570000000006	2023	M10	6579	
LAUCN010570000000006	2023	M11	6570	
LAUCN010570000000006	2023	M12	6539	
LAUCN010590000000006	2023	M01	13948	
LAUCN010590000000006	2023	M02	14167	
LAUCN010590000000006	2023	M03	14376	
LAUCN010590000000006	2023	M04	14204	
LAUCN010590000000006	2023	M05	14201	
LAUCN010590000000006	2023	M06	14212	
LAUCN010590000000006	2023	M07	14325	
LAUCN010590000000006	2023	M08	14338	
LAUCN010590000000006	2023	M09	14282	
LAUCN010590000000006	2023	M10	14371	
LAUCN010590000000006	2023	M11	14321	
LAUCN010590000000006	2023	M12	14226	
LAUCN010610000000006	2023	M01	11051	
LAUCN010610000000006	2023	M02	10819	
LAUCN010610000000006	2023	M03	10848	
LAUCN010610000000006	2023	M04	10931	
LAUCN010610000000006	2023	M05	10970	
LAUCN010610000000006	2023	M06	11053	
LAUCN010610000000006	2023	M07	11343	
LAUCN010610000000006	2023	M08	11399	
LAUCN010610000000006	2023	M09	11394	
LAUCN010610000000006	2023	M10	11649	
LAUCN010610000000006	2023	M11	11627	
LAUCN010610000000006	2023	M12	11509	
LAUCN010630000000006	2023	M01	2773	
LAUCN010630000000006	2023	M02	2765	
LAUCN010630000000006	2023	M03	2747	
LAUCN010630000000006	2023	M04	2835	
LAUCN010630000000006	2023	M05	2813	
LAUCN010630000000006	2023	M06	2866	
LAUCN010630000000006	2023	M07	2881	
LAUCN010630000000006	2023	M08	2895	
LAUCN010630000000006	2023	M09	2876	
LAUCN010630000000006	2023	M10	2910	
LAUCN010630000000006	2023	M11	2919	
LAUCN010630000000006	2023	M12	2929	
LAUCN010650000000006	2023	M01	5927	
LAUCN010650000000006	2023	M02	5796	
LAUCN010650000000006	2023	M03	5761	
LAUCN010650000000006	2023	M04	5798	
LAUCN010650000000006	2023	M05	5735	
LAUCN010650000000006	2023	M06	5811	
LAUCN010650000000006	2023	M07	5958	
LAUCN010650000000006	2023	M08	6049	
LAUCN010650000000006	2023	M09	6132	
LAUCN010650000000006	2023	M10	6315	
LAUCN010650000000006	2023	M11	6253	
LAUCN010650000000006	2023	M12	6203	
LAUCN010670000000006	2023	M01	6947	
LAUCN010670000000006	2023	M02	6883	
LAUCN010670000000006	2023	M03	6904	
LAUCN010670000000006	2023	M04	6947	
LAUCN010670000000006	2023	M05	6982	
LAUCN010670000000006	2023	M06	7015	
LAUCN010670000000006	2023	M07	7130	
LAUCN010670000000006	2023	M08	7148	
LAUCN010670000000006	2023	M09	7121	
LAUCN010670000000006	2023	M10	7219	
LAUCN010670000000006	2023	M11	7242	
LAUCN010670000000006	2023	M12	7169	
LAUCN010690000000006	2023	M01	47538	
LAUCN010690000000006	2023	M02	47617	
LAUCN010690000000006	2023	M03	47912	
LAUCN010690000000006	2023	M04	48011	
LAUCN010690000000006	2023	M05	48111	
LAUCN010690000000006	2023	M06	48170	
LAUCN010690000000006	2023	M07	48676	
LAUCN010690000000006	2023	M08	48746	
LAUCN010690000000006	2023	M09	48650	
LAUCN010690000000006	2023	M10	48917	
LAUCN010690000000006	2023	M11	49152	
LAUCN010690000000006	2023	M12	48777	
LAUCN010710000000006	2023	M01	23145	
LAUCN010710000000006	2023	M02	22992	
LAUCN010710000000006	2023	M03	22998	
LAUCN010710000000006	2023	M04	23230	
LAUCN010710000000006	2023	M05	23264	
LAUCN010710000000006	2023	M06	23456	
LAUCN010710000000006	2023	M07	23694	
LAUCN010710000000006	2023	M08	23634	
LAUCN010710000000006	2023	M09	23718	
LAUCN010710000000006	2023	M10	23919	
LAUCN010710000000006	2023	M11	23962	
LAUCN010710000000006	2023	M12	23774	
LAUCN010730000000006	2023	M01	320659	
LAUCN010730000000006	2023	M02	323662	
LAUCN010730000000006	2023	M03	324255	
LAUCN010730000000006	2023	M04	323918	
LAUCN010730000000006	2023	M05	324065	
LAUCN010730000000006	2023	M06	325635	
LAUCN010730000000006	2023	M07	327304	
LAUCN010730000000006	2023	M08	326985	
LAUCN010730000000006	2023	M09	325769	
LAUCN010730000000006	2023	M10	326463	
LAUCN010730000000006	2023	M11	328804	
LAUCN010730000000006	2023	M12	327139	
LAUCN010750000000006	2023	M01	5705	
LAUCN010750000000006	2023	M02	5677	
LAUCN010750000000006	2023	M03	5699	
LAUCN010750000000006	2023	M04	5690	
LAUCN010750000000006	2023	M05	5672	
LAUCN010750000000006	2023	M06	5728	
LAUCN010750000000006	2023	M07	5781	
LAUCN010750000000006	2023	M08	5818	
LAUCN010750000000006	2023	M09	5840	
LAUCN010750000000006	2023	M10	5860	
LAUCN010750000000006	2023	M11	5840	
LAUCN010750000000006	2023	M12	5788	
LAUCN010770000000006	2023	M01	42433	
LAUCN010770000000006	2023	M02	42477	
LAUCN010770000000006	2023	M03	43022	
LAUCN010770000000006	2023	M04	43252	
LAUCN010770000000006	2023	M05	43291	
LAUCN010770000000006	2023	M06	43219	
LAUCN010770000000006	2023	M07	43431	
LAUCN010770000000006	2023	M08	43426	
LAUCN010770000000006	2023	M09	43480	
LAUCN010770000000006	2023	M10	43890	
LAUCN010770000000006	2023	M11	43919	
LAUCN010770000000006	2023	M12	43533	
LAUCN010790000000006	2023	M01	14734	
LAUCN010790000000006	2023	M02	14729	
LAUCN010790000000006	2023	M03	14749	
LAUCN010790000000006	2023	M04	14769	
LAUCN010790000000006	2023	M05	14815	
LAUCN010790000000006	2023	M06	14931	
LAUCN010790000000006	2023	M07	14997	
LAUCN010790000000006	2023	M08	14968	
LAUCN010790000000006	2023	M09	15009	
LAUCN010790000000006	2023	M10	15132	
LAUCN010790000000006	2023	M11	15157	
LAUCN010790000000006	2023	M12	15050	
LAUCN010810000000006	2023	M01	78859	
LAUCN010810000000006	2023	M02	79797	
LAUCN010810000000006	2023	M03	80531	
LAUCN010810000000006	2023	M04	80835	
LAUCN010810000000006	2023	M05	80280	
LAUCN010810000000006	2023	M06	80672	
LAUCN010810000000006	2023	M07	81195	
LAUCN010810000000006	2023	M08	81819	
LAUCN010810000000006	2023	M09	82408	
LAUCN010810000000006	2023	M10	82802	
LAUCN010810000000006	2023	M11	83181	
LAUCN010810000000006	2023	M12	82448	
LAUCN010830000000006	2023	M01	48936	
LAUCN010830000000006	2023	M02	49169	
LAUCN010830000000006	2023	M03	49338	
LAUCN010830000000006	2023	M04	49425	
LAUCN010830000000006	2023	M05	49523	
LAUCN010830000000006	2023	M06	49867	
LAUCN010830000000006	2023	M07	50088	
LAUCN010830000000006	2023	M08	50308	
LAUCN010830000000006	2023	M09	50385	
LAUCN010830000000006	2023	M10	50555	
LAUCN010830000000006	2023	M11	50852	
LAUCN010830000000006	2023	M12	50487	
LAUCN010850000000006	2023	M01	3469	
LAUCN010850000000006	2023	M02	3441	
LAUCN010850000000006	2023	M03	3448	
LAUCN010850000000006	2023	M04	3431	
LAUCN010850000000006	2023	M05	3444	
LAUCN010850000000006	2023	M06	3467	
LAUCN010850000000006	2023	M07	3522	
LAUCN010850000000006	2023	M08	3543	
LAUCN010850000000006	2023	M09	3517	
LAUCN010850000000006	2023	M10	3573	
LAUCN010850000000006	2023	M11	3585	
LAUCN010850000000006	2023	M12	3567	
LAUCN010870000000006	2023	M01	7908	
LAUCN010870000000006	2023	M02	7904	
LAUCN010870000000006	2023	M03	7947	
LAUCN010870000000006	2023	M04	7909	
LAUCN010870000000006	2023	M05	7917	
LAUCN010870000000006	2023	M06	8015	
LAUCN010870000000006	2023	M07	8044	
LAUCN010870000000006	2023	M08	8071	
LAUCN010870000000006	2023	M09	8054	
LAUCN010870000000006	2023	M10	8080	
LAUCN010870000000006	2023	M11	8076	
LAUCN010870000000006	2023	M12	8014	
LAUCN010890000000006	2023	M01	201829	
LAUCN010890000000006	2023	M02	203524	
LAUCN010890000000006	2023	M03	204486	
LAUCN010890000000006	2023	M04	204617	
LAUCN010890000000006	2023	M05	205009	
LAUCN010890000000006	2023	M06	206260	
LAUCN010890000000006	2023	M07	206791	
LAUCN010890000000006	2023	M08	207285	
LAUCN010890000000006	2023	M09	207657	
LAUCN010890000000006	2023	M10	208076	
LAUCN010890000000006	2023	M11	209415	
LAUCN010890000000006	2023	M12	208010	
LAUCN010910000000006	2023	M01	7517	
LAUCN010910000000006	2023	M02	7451	
LAUCN010910000000006	2023	M03	7431	
LAUCN010910000000006	2023	M04	7483	
LAUCN010910000000006	2023	M05	7501	
LAUCN010910000000006	2023	M06	7611	
LAUCN010910000000006	2023	M07	7613	
LAUCN010910000000006	2023	M08	7668	
LAUCN010910000000006	2023	M09	7650	
LAUCN010910000000006	2023	M10	7748	
LAUCN010910000000006	2023	M11	7701	
LAUCN010910000000006	2023	M12	7648	
LAUCN010930000000006	2023	M01	13931	
LAUCN010930000000006	2023	M02	13741	
LAUCN010930000000006	2023	M03	13644	
LAUCN010930000000006	2023	M04	13591	
LAUCN010930000000006	2023	M05	13536	
LAUCN010930000000006	2023	M06	13481	
LAUCN010930000000006	2023	M07	13408	
LAUCN010930000000006	2023	M08	13442	
LAUCN010930000000006	2023	M09	13484	
LAUCN010930000000006	2023	M10	13380	
LAUCN010930000000006	2023	M11	13370	
LAUCN010930000000006	2023	M12	13300	
LAUCN010950000000006	2023	M01	45440	
LAUCN010950000000006	2023	M02	45582	
LAUCN010950000000006	2023	M03	45815	
LAUCN010950000000006	2023	M04	45900	
LAUCN010950000000006	2023	M05	45791	
LAUCN010950000000006	2023	M06	45949	
LAUCN010950000000006	2023	M07	46417	
LAUCN010950000000006	2023	M08	46556	
LAUCN010950000000006	2023	M09	46607	
LAUCN010950000000006	2023	M10	46928	
LAUCN010950000000006	2023	M11	46969	
LAUCN010950000000006	2023	M12	46568	
LAUCN010970000000006	2023	M01	188040	
LAUCN010970000000006	2023	M02	189499	
LAUCN010970000000006	2023	M03	189600	
LAUCN010970000000006	2023	M04	189193	
LAUCN010970000000006	2023	M05	188707	
LAUCN010970000000006	2023	M06	189433	
LAUCN010970000000006	2023	M07	189965	
LAUCN010970000000006	2023	M08	190612	
LAUCN010970000000006	2023	M09	190508	
LAUCN010970000000006	2023	M10	191763	
LAUCN010970000000006	2023	M11	193172	
LAUCN010970000000006	2023	M12	191516	
LAUCN010990000000006	2023	M01	6885	
LAUCN010990000000006	2023	M02	6847	
LAUCN010990000000006	2023	M03	6890	
LAUCN010990000000006	2023	M04	6831	
LAUCN010990000000006	2023	M05	6886	
LAUCN010990000000006	2023	M06	6936	
LAUCN010990000000006	2023	M07	6991	
LAUCN010990000000006	2023	M08	7031	
LAUCN010990000000006	2023	M09	7088	
LAUCN010990000000006	2023	M10	7186	
LAUCN010990000000006	2023	M11	7147	
LAUCN010990000000006	2023	M12	7138	
LAUCN011010000000006	2023	M01	106374	
LAUCN011010000000006	2023	M02	107486	
LAUCN011010000000006	2023	M03	108035	
LAUCN011010000000006	2023	M04	107690	
LAUCN011010000000006	2023	M05	107811	
LAUCN011010000000006	2023	M06	108081	
LAUCN011010000000006	2023	M07	108469	
LAUCN011010000000006	2023	M08	108779	
LAUCN011010000000006	2023	M09	108373	
LAUCN011010000000006	2023	M10	108523	
LAUCN011010000000006	2023	M11	108976	
LAUCN011010000000006	2023	M12	108398	
LAUCN011030000000006	2023	M01	60954	
LAUCN011030000000006	2023	M02	61320	
LAUCN011030000000006	2023	M03	61646	
LAUCN011030000000006	2023	M04	61670	
LAUCN011030000000006	2023	M05	61731	
LAUCN011030000000006	2023	M06	62075	
LAUCN011030000000006	2023	M07	62048	
LAUCN011030000000006	2023	M08	61853	
LAUCN011030000000006	2023	M09	62066	
LAUCN011030000000006	2023	M10	62199	
LAUCN011030000000006	2023	M11	62525	
LAUCN011030000000006	2023	M12	62143	
LAUCN011050000000006	2023	M01	2968	
LAUCN011050000000006	2023	M02	2911	
LAUCN011050000000006	2023	M03	2880	
LAUCN011050000000006	2023	M04	2879	
LAUCN011050000000006	2023	M05	2867	
LAUCN011050000000006	2023	M06	2947	
LAUCN011050000000006	2023	M07	3007	
LAUCN011050000000006	2023	M08	3031	
LAUCN011050000000006	2023	M09	3030	
LAUCN011050000000006	2023	M10	3106	
LAUCN011050000000006	2023	M11	3076	
LAUCN011050000000006	2023	M12	3047	
LAUCN011070000000006	2023	M01	7682	
LAUCN011070000000006	2023	M02	7662	
LAUCN011070000000006	2023	M03	7672	
LAUCN011070000000006	2023	M04	7706	
LAUCN011070000000006	2023	M05	7618	
LAUCN011070000000006	2023	M06	7685	
LAUCN011070000000006	2023	M07	7785	
LAUCN011070000000006	2023	M08	7880	
LAUCN011070000000006	2023	M09	7953	
LAUCN011070000000006	2023	M10	8034	
LAUCN011070000000006	2023	M11	8049	
LAUCN011070000000006	2023	M12	7992	
LAUCN011090000000006	2023	M01	15822	
LAUCN011090000000006	2023	M02	15937	
LAUCN011090000000006	2023	M03	16027	
LAUCN011090000000006	2023	M04	16130	
LAUCN011090000000006	2023	M05	15979	
LAUCN011090000000006	2023	M06	16012	
LAUCN011090000000006	2023	M07	15920	
LAUCN011090000000006	2023	M08	16127	
LAUCN011090000000006	2023	M09	16247	
LAUCN011090000000006	2023	M10	16484	
LAUCN011090000000006	2023	M11	16451	
LAUCN011090000000006	2023	M12	16356	
LAUCN011110000000006	2023	M01	9505	
LAUCN011110000000006	2023	M02	9420	
LAUCN011110000000006	2023	M03	9416	
LAUCN011110000000006	2023	M04	9521	
LAUCN011110000000006	2023	M05	9608	
