series_id	year	period	value	footnote_codes
LAUCN010990000000006	2017	M13	7165	
LAUCN011010000000006	2017	M13	105505	
LAUCN011030000000006	2017	M13	54840	
LAUCN011050000000006	2017	M13	3402	
LAUCN011070000000006	2017	M13	7783	
LAUCN011090000000006	2017	M13	15238	
LAUCN011110000000006	2017	M13	9373	
LAUCN011130000000006	2017	M13	23457	
LAUCN011150000000006	2017	M13	38946	
LAUCN011170000000006	2017	M13	109331	
LAUCN011190000000006	2017	M13	5016	
LAUCN011210000000006	2017	M13	34501	
LAUCN011230000000006	2017	M13	18279	
LAUCN011250000000006	2017	M13	99237	
LAUCN011270000000006	2017	M13	25145	
LAUCN011290000000006	2017	M13	6656	
LAUCN011310000000006	2017	M13	2808	
LAUCN011330000000006	2017	M13	9646	
LAUCN020130000000006	2017	M13	2584	
LAUCN020160000000006	2017	M13	3861	
LAUCN020200000000006	2017	M13	155462	
LAUCN020500000000006	2017	M13	7445	
LAUCN020600000000006	2017	M13	426	
LAUCN020630000000006	2017	M13	#N/A	
LAUCN020660000000006	2017	M13	#N/A	
LAUCN020680000000006	2017	M13	1130	
LAUCN020700000000006	2017	M13	2055	
LAUCN020900000000006	2017	M13	46708	
LAUCN021000000000006	2017	M13	1089	
LAUCN021050000000006	2017	M13	1140	
LAUCN021100000000006	2017	M13	17435	
LAUCN021220000000006	2017	M13	27095	
LAUCN021300000000006	2017	M13	7104	
LAUCN021500000000006	2017	M13	6447	
LAUCN021580000000006	2017	M13	2805	
LAUCN021640000000006	2017	M13	723	
LAUCN021700000000006	2017	M13	47397	
LAUCN021800000000006	2017	M13	4089	
LAUCN021850000000006	2017	M13	3670	
LAUCN021880000000006	2017	M13	2961	
LAUCN021950000000006	2017	M13	1413	
LAUCN021980000000006	2017	M13	2836	
LAUCN022200000000006	2017	M13	4449	
LAUCN022300000000006	2017	M13	824	
LAUCN022400000000006	2017	M13	2969	
LAUCN022750000000006	2017	M13	1050	
LAUCN022820000000006	2017	M13	235	
LAUCN022900000000006	2017	M13	2486	
LAUCN040010000000006	2017	M13	20419	
LAUCN040030000000006	2017	M13	49373	
LAUCN040050000000006	2017	M13	75381	
LAUCN040070000000006	2017	M13	21362	
LAUCN040090000000006	2017	M13	14423	
LAUCN040110000000006	2017	M13	3992	
LAUCN040120000000006	2017	M13	8681	
LAUCN040130000000006	2017	M13	2134987	
LAUCN040150000000006	2017	M13	82407	
LAUCN040170000000006	2017	M13	41337	
LAUCN040190000000006	2017	M13	475622	
LAUCN040210000000006	2017	M13	168806	
LAUCN040230000000006	2017	M13	19001	
LAUCN040250000000006	2017	M13	101763	
LAUCN040270000000006	2017	M13	95167	
LAUCN050010000000006	2017	M13	9013	
LAUCN050030000000006	2017	M13	7695	
LAUCN050050000000006	2017	M13	16401	
LAUCN050070000000006	2017	M13	132496	
LAUCN050090000000006	2017	M13	15821	
LAUCN050110000000006	2017	M13	4379	
LAUCN050130000000006	2017	M13	2361	
LAUCN050150000000006	2017	M13	13097	
LAUCN050170000000006	2017	M13	3505	
LAUCN050190000000006	2017	M13	9470	
LAUCN050210000000006	2017	M13	5908	
LAUCN050230000000006	2017	M13	9351	
LAUCN050250000000006	2017	M13	3315	
LAUCN050270000000006	2017	M13	9115	
LAUCN050290000000006	2017	M13	8281	
LAUCN050310000000006	2017	M13	53733	
LAUCN050330000000006	2017	M13	26688	
LAUCN050350000000006	2017	M13	21807	
LAUCN050370000000006	2017	M13	7724	
LAUCN050390000000006	2017	M13	2881	
LAUCN050410000000006	2017	M13	5453	
LAUCN050430000000006	2017	M13	7846	
LAUCN050450000000006	2017	M13	61288	
LAUCN050470000000006	2017	M13	7439	
LAUCN050490000000006	2017	M13	4732	
LAUCN050510000000006	2017	M13	40424	
LAUCN050530000000006	2017	M13	8371	
LAUCN050550000000006	2017	M13	19805	
LAUCN050570000000006	2017	M13	9897	
LAUCN050590000000006	2017	M13	14188	
LAUCN050610000000006	2017	M13	5952	
LAUCN050630000000006	2017	M13	16231	
LAUCN050650000000006	2017	M13	4908	
LAUCN050670000000006	2017	M13	5916	
LAUCN050690000000006	2017	M13	28059	
LAUCN050710000000006	2017	M13	10640	
LAUCN050730000000006	2017	M13	2521	
LAUCN050750000000006	2017	M13	6918	
LAUCN050770000000006	2017	M13	2976	
LAUCN050790000000006	2017	M13	4036	
LAUCN050810000000006	2017	M13	5591	
LAUCN050830000000006	2017	M13	8947	
LAUCN050850000000006	2017	M13	33887	
LAUCN050870000000006	2017	M13	7458	
LAUCN050890000000006	2017	M13	6495	
LAUCN050910000000006	2017	M13	19862	
LAUCN050930000000006	2017	M13	17908	
LAUCN050950000000006	2017	M13	2820	
LAUCN050970000000006	2017	M13	3069	
LAUCN050990000000006	2017	M13	3615	
LAUCN051010000000006	2017	M13	3380	
LAUCN051030000000006	2017	M13	9795	
LAUCN051050000000006	2017	M13	4202	
LAUCN051070000000006	2017	M13	6574	
LAUCN051090000000006	2017	M13	4285	
LAUCN051110000000006	2017	M13	10347	
LAUCN051130000000006	2017	M13	8033	
LAUCN051150000000006	2017	M13	29336	
LAUCN051170000000006	2017	M13	3732	
LAUCN051190000000006	2017	M13	190086	
LAUCN051210000000006	2017	M13	6936	
LAUCN051230000000006	2017	M13	8410	
LAUCN051250000000006	2017	M13	57787	
LAUCN051270000000006	2017	M13	4423	
LAUCN051290000000006	2017	M13	2946	
LAUCN051310000000006	2017	M13	57210	
LAUCN051330000000006	2017	M13	5650	
LAUCN051350000000006	2017	M13	6054	
LAUCN051370000000006	2017	M13	4827	
LAUCN051390000000006	2017	M13	16138	
LAUCN051410000000006	2017	M13	6089	
LAUCN051430000000006	2017	M13	122329	
LAUCN051450000000006	2017	M13	33810	
LAUCN051470000000006	2017	M13	2950	
LAUCN051490000000006	2017	M13	8650	
LAUCN060010000000006	2017	M13	848335	
LAUCN060030000000006	2017	M13	538	
LAUCN060050000000006	2017	M13	14783	
LAUCN060070000000006	2017	M13	102982	
LAUCN060090000000006	2017	M13	21184	
LAUCN060110000000006	2017	M13	10759	
LAUCN060130000000006	2017	M13	563863	
LAUCN060150000000006	2017	M13	9780	
LAUCN060170000000006	2017	M13	89886	
LAUCN060190000000006	2017	M13	449595	
LAUCN060210000000006	2017	M13	12915	
LAUCN060230000000006	2017	M13	63019	
LAUCN060250000000006	2017	M13	73980	
LAUCN060270000000006	2017	M13	8682	
LAUCN060290000000006	2017	M13	384944	
LAUCN060310000000006	2017	M13	57714	
LAUCN060330000000006	2017	M13	29714	
LAUCN060350000000006	2017	M13	10005	
LAUCN060370000000006	2017	M13	5123933	
LAUCN060390000000006	2017	M13	61443	
LAUCN060410000000006	2017	M13	141308	
LAUCN060430000000006	2017	M13	7647	
LAUCN060450000000006	2017	M13	40003	
LAUCN060470000000006	2017	M13	116088	
LAUCN060490000000006	2017	M13	3230	
LAUCN060510000000006	2017	M13	8568	
LAUCN060530000000006	2017	M13	220120	
LAUCN060550000000006	2017	M13	73873	
LAUCN060570000000006	2017	M13	48659	
LAUCN060590000000006	2017	M13	1618828	
LAUCN060610000000006	2017	M13	182169	
LAUCN060630000000006	2017	M13	7803	
LAUCN060650000000006	2017	M13	1073843	
LAUCN060670000000006	2017	M13	702049	
LAUCN060690000000006	2017	M13	30317	
LAUCN060710000000006	2017	M13	950765	
LAUCN060730000000006	2017	M13	1584655	
LAUCN060750000000006	2017	M13	568722	
LAUCN060770000000006	2017	M13	324788	
LAUCN060790000000006	2017	M13	142066	
LAUCN060810000000006	2017	M13	452445	
LAUCN060830000000006	2017	M13	216954	
LAUCN060850000000006	2017	M13	1040558	
LAUCN060870000000006	2017	M13	143802	
LAUCN060890000000006	2017	M13	74476	
LAUCN060910000000006	2017	M13	1301	
LAUCN060930000000006	2017	M13	17963	
LAUCN060950000000006	2017	M13	209199	
LAUCN060970000000006	2017	M13	262807	
LAUCN060990000000006	2017	M13	243235	
LAUCN061010000000006	2017	M13	45739	
LAUCN061030000000006	2017	M13	25598	
LAUCN061050000000006	2017	M13	4991	
LAUCN061070000000006	2017	M13	205423	
LAUCN061090000000006	2017	M13	21477	
LAUCN061110000000006	2017	M13	426116	
LAUCN061130000000006	2017	M13	107775	
LAUCN061150000000006	2017	M13	28546	
LAUCN080010000000006	2017	M13	261302	
LAUCN080030000000006	2017	M13	8230	
LAUCN080050000000006	2017	M13	351417	
LAUCN080070000000006	2017	M13	6593	
LAUCN080090000000006	2017	M13	2138	
LAUCN080110000000006	2017	M13	1925	
LAUCN080130000000006	2017	M13	186852	
LAUCN080140000000006	2017	M13	37971	
LAUCN080150000000006	2017	M13	9318	
LAUCN080170000000006	2017	M13	1145	
LAUCN080190000000006	2017	M13	5853	
LAUCN080210000000006	2017	M13	3920	
LAUCN080230000000006	2017	M13	1832	
LAUCN080250000000006	2017	M13	1458	
LAUCN080270000000006	2017	M13	2015	
LAUCN080290000000006	2017	M13	14357	
LAUCN080310000000006	2017	M13	397166	
LAUCN080330000000006	2017	M13	1138	
LAUCN080350000000006	2017	M13	183263	
LAUCN080370000000006	2017	M13	35052	
LAUCN080390000000006	2017	M13	14330	
LAUCN080410000000006	2017	M13	326663	
LAUCN080430000000006	2017	M13	15084	
LAUCN080450000000006	2017	M13	31778	
LAUCN080470000000006	2017	M13	3594	
LAUCN080490000000006	2017	M13	9598	
LAUCN080510000000006	2017	M13	10714	
LAUCN080530000000006	2017	M13	492	
LAUCN080550000000006	2017	M13	2580	
LAUCN080570000000006	2017	M13	963	
LAUCN080590000000006	2017	M13	325390	
LAUCN080610000000006	2017	M13	942	
LAUCN080630000000006	2017	M13	4606	
LAUCN080650000000006	2017	M13	4731	
LAUCN080670000000006	2017	M13	31713	
LAUCN080690000000006	2017	M13	195084	
LAUCN080710000000006	2017	M13	6277	
LAUCN080730000000006	2017	M13	2404	
LAUCN080750000000006	2017	M13	11213	
LAUCN080770000000006	2017	M13	73877	
LAUCN080790000000006	2017	M13	453	
LAUCN080810000000006	2017	M13	7375	
LAUCN080830000000006	2017	M13	12998	
LAUCN080850000000006	2017	M13	20925	
LAUCN080870000000006	2017	M13	15716	
LAUCN080890000000006	2017	M13	8352	
LAUCN080910000000006	2017	M13	2291	
LAUCN080930000000006	2017	M13	10153	
LAUCN080950000000006	2017	M13	2597	
LAUCN080970000000006	2017	M13	11032	
LAUCN080990000000006	2017	M13	6216	
LAUCN081010000000006	2017	M13	74580	
LAUCN081030000000006	2017	M13	2822	
LAUCN081050000000006	2017	M13	5445	
LAUCN081070000000006	2017	M13	15577	
LAUCN081090000000006	2017	M13	3404	
LAUCN081110000000006	2017	M13	538	
LAUCN081130000000006	2017	M13	5397	
LAUCN081150000000006	2017	M13	1214	
LAUCN081170000000006	2017	M13	22008	
LAUCN081190000000006	2017	M13	12170	
LAUCN081210000000006	2017	M13	3054	
LAUCN081230000000006	2017	M13	157286	
LAUCN081250000000006	2017	M13	5726	
LAUCN090010000000006	2017	M13	485357	
LAUCN090030000000006	2017	M13	481242	
LAUCN090050000000006	2017	M13	105736	
LAUCN090070000000006	2017	M13	93686	
LAUCN090090000000006	2017	M13	462382	
LAUCN090110000000006	2017	M13	139444	
LAUCN090130000000006	2017	M13	86570	
LAUCN090150000000006	2017	M13	64159	
LAUCN100010000000006	2017	M13	78132	
LAUCN100030000000006	2017	M13	296289	
LAUCN100050000000006	2017	M13	102929	
LAUCN110010000000006	2017	M13	400894	
LAUCN120010000000006	2017	M13	136013	
LAUCN120030000000006	2017	M13	11794	
LAUCN120050000000006	2017	M13	88900	
LAUCN120070000000006	2017	M13	11293	
LAUCN120090000000006	2017	M13	268757	
LAUCN120110000000006	2017	M13	1026330	
LAUCN120130000000006	2017	M13	4933	
LAUCN120150000000006	2017	M13	70269	
LAUCN120170000000006	2017	M13	47901	
LAUCN120190000000006	2017	M13	104588	
LAUCN120210000000006	2017	M13	171979	
LAUCN120230000000006	2017	M13	29419	
LAUCN120270000000006	2017	M13	13833	
LAUCN120290000000006	2017	M13	5800	
LAUCN120310000000006	2017	M13	483717	
LAUCN120330000000006	2017	M13	144784	
LAUCN120350000000006	2017	M13	46377	
LAUCN120370000000006	2017	M13	4770	
LAUCN120390000000006	2017	M13	18477	
LAUCN120410000000006	2017	M13	6839	
LAUCN120430000000006	2017	M13	5043	
LAUCN120450000000006	2017	M13	6024	
LAUCN120470000000006	2017	M13	4438	
LAUCN120490000000006	2017	M13	9378	
LAUCN120510000000006	2017	M13	15652	
LAUCN120530000000006	2017	M13	69356	
LAUCN120550000000006	2017	M13	35921	
LAUCN120570000000006	2017	M13	723973	
LAUCN120590000000006	2017	M13	6801	
LAUCN120610000000006	2017	M13	63322	
LAUCN120630000000006	2017	M13	17307	
LAUCN120650000000006	2017	M13	5444	
LAUCN120670000000006	2017	M13	2955	
LAUCN120690000000006	2017	M13	151015	
LAUCN120710000000006	2017	M13	335542	
LAUCN120730000000006	2017	M13	152544	
LAUCN120750000000006	2017	M13	16967	
LAUCN120770000000006	2017	M13	2632	
LAUCN120790000000006	2017	M13	7407	
LAUCN120810000000006	2017	M13	174945	
LAUCN120830000000006	2017	M13	133553	
LAUCN120850000000006	2017	M13	72370	
LAUCN120860000000006	2017	M13	1384224	
LAUCN120870000000006	2017	M13	45317	
LAUCN120890000000006	2017	M13	39078	
LAUCN120910000000006	2017	M13	95850	
LAUCN120930000000006	2017	M13	18691	
LAUCN120950000000006	2017	M13	731398	
LAUCN120970000000006	2017	M13	169949	
LAUCN120990000000006	2017	M13	724465	
LAUCN121010000000006	2017	M13	227733	
LAUCN121030000000006	2017	M13	490061	
LAUCN121050000000006	2017	M13	293587	
LAUCN121070000000006	2017	M13	27106	
LAUCN121090000000006	2017	M13	122964	
LAUCN121110000000006	2017	M13	138067	
LAUCN121130000000006	2017	M13	78353	
LAUCN121150000000006	2017	M13	185793	
LAUCN121170000000006	2017	M13	250562	
LAUCN121190000000006	2017	M13	30293	
LAUCN121210000000006	2017	M13	18082	
LAUCN121230000000006	2017	M13	8785	
LAUCN121250000000006	2017	M13	4876	
LAUCN121270000000006	2017	M13	251509	
LAUCN121290000000006	2017	M13	14622	
LAUCN121310000000006	2017	M13	29702	
LAUCN121330000000006	2017	M13	9839	
LAUCN130010000000006	2017	M13	9261	
LAUCN130030000000006	2017	M13	4160	
LAUCN130050000000006	2017	M13	5091	
LAUCN130070000000006	2017	M13	1220	
LAUCN130090000000006	2017	M13	17815	
LAUCN130110000000006	2017	M13	9242	
LAUCN130130000000006	2017	M13	38866	
LAUCN130150000000006	2017	M13	49763	
LAUCN130170000000006	2017	M13	5511	
LAUCN130190000000006	2017	M13	7419	
LAUCN130210000000006	2017	M13	69653	
LAUCN130230000000006	2017	M13	4581	
LAUCN130250000000006	2017	M13	7238	
LAUCN130270000000006	2017	M13	7158	
LAUCN130290000000006	2017	M13	17325	
LAUCN130310000000006	2017	M13	37157	
LAUCN130330000000006	2017	M13	9479	
LAUCN130350000000006	2017	M13	10684	
LAUCN130370000000006	2017	M13	2236	
LAUCN130390000000006	2017	M13	20906	
LAUCN130430000000006	2017	M13	5270	
LAUCN130450000000006	2017	M13	55039	
LAUCN130470000000006	2017	M13	33123	
LAUCN130490000000006	2017	M13	4841	
LAUCN130510000000006	2017	M13	139026	
LAUCN130530000000006	2017	M13	2088	
LAUCN130550000000006	2017	M13	10632	
LAUCN130570000000006	2017	M13	129987	
LAUCN130590000000006	2017	M13	60980	
LAUCN130610000000006	2017	M13	875	
LAUCN130630000000006	2017	M13	134595	
LAUCN130650000000006	2017	M13	2825	
LAUCN130670000000006	2017	M13	423398	
LAUCN130690000000006	2017	M13	18436	
LAUCN130710000000006	2017	M13	22195	
LAUCN130730000000006	2017	M13	72880	
LAUCN130750000000006	2017	M13	7732	
LAUCN130770000000006	2017	M13	72479	
LAUCN130790000000006	2017	M13	5758	
LAUCN130810000000006	2017	M13	9462	
LAUCN130830000000006	2017	M13	8282	
LAUCN130850000000006	2017	M13	11688	
LAUCN130870000000006	2017	M13	11663	
LAUCN130890000000006	2017	M13	394688	
LAUCN130910000000006	2017	M13	7126	
LAUCN130930000000006	2017	M13	5105	
LAUCN130950000000006	2017	M13	39080	
LAUCN130970000000006	2017	M13	72367	
LAUCN130990000000006	2017	M13	4555	
LAUCN131010000000006	2017	M13	1933	
LAUCN131030000000006	2017	M13	29036	
LAUCN131050000000006	2017	M13	7874	
LAUCN131070000000006	2017	M13	8683	
LAUCN131090000000006	2017	M13	4921	
LAUCN131110000000006	2017	M13	11006	
LAUCN131130000000006	2017	M13	57431	
LAUCN131150000000006	2017	M13	44296	
LAUCN131170000000006	2017	M13	114728	
LAUCN131190000000006	2017	M13	10019	
LAUCN131210000000006	2017	M13	548023	
LAUCN131230000000006	2017	M13	11988	
LAUCN131250000000006	2017	M13	1303	
LAUCN131270000000006	2017	M13	39838	
LAUCN131290000000006	2017	M13	26745	
LAUCN131310000000006	2017	M13	10750	
LAUCN131330000000006	2017	M13	6817	
LAUCN131350000000006	2017	M13	482878	
LAUCN131370000000006	2017	M13	19372	
LAUCN131390000000006	2017	M13	100338	
LAUCN131410000000006	2017	M13	2569	
LAUCN131430000000006	2017	M13	12491	
LAUCN131450000000006	2017	M13	16350	
LAUCN131470000000006	2017	M13	11259	
LAUCN131490000000006	2017	M13	5143	
LAUCN131510000000006	2017	M13	112204	
LAUCN131530000000006	2017	M13	69194	
LAUCN131550000000006	2017	M13	3280	
LAUCN131570000000006	2017	M13	35004	
LAUCN131590000000006	2017	M13	6811	
LAUCN131610000000006	2017	M13	6159	
LAUCN131630000000006	2017	M13	6760	
LAUCN131650000000006	2017	M13	3206	
LAUCN131670000000006	2017	M13	4003	
LAUCN131690000000006	2017	M13	14045	
LAUCN131710000000006	2017	M13	8126	
LAUCN131730000000006	2017	M13	3874	
LAUCN131750000000006	2017	M13	19445	
LAUCN131770000000006	2017	M13	14956	
LAUCN131790000000006	2017	M13	25838	
LAUCN131810000000006	2017	M13	3578	
LAUCN131830000000006	2017	M13	7703	
LAUCN131850000000006	2017	M13	51826	
LAUCN131870000000006	2017	M13	16756	
LAUCN131890000000006	2017	M13	8964	
LAUCN131910000000006	2017	M13	6120	
LAUCN131930000000006	2017	M13	4763	
LAUCN131950000000006	2017	M13	13602	
LAUCN131970000000006	2017	M13	3421	
LAUCN131990000000006	2017	M13	9012	
LAUCN132010000000006	2017	M13	2840	
LAUCN132050000000006	2017	M13	8538	
LAUCN132070000000006	2017	M13	13235	
LAUCN132090000000006	2017	M13	3811	
LAUCN132110000000006	2017	M13	9015	
LAUCN132130000000006	2017	M13	15815	
LAUCN132150000000006	2017	M13	79554	
LAUCN132170000000006	2017	M13	51535	
LAUCN132190000000006	2017	M13	19231	
LAUCN132210000000006	2017	M13	7212	
LAUCN132230000000006	2017	M13	82244	
LAUCN132250000000006	2017	M13	11669	
LAUCN132270000000006	2017	M13	14857	
LAUCN132290000000006	2017	M13	8840	
LAUCN132310000000006	2017	M13	8667	
LAUCN132330000000006	2017	M13	18470	
LAUCN132350000000006	2017	M13	4149	
LAUCN132370000000006	2017	M13	8145	
LAUCN132390000000006	2017	M13	827	
LAUCN132410000000006	2017	M13	6915	
LAUCN132430000000006	2017	M13	2510	
LAUCN132450000000006	2017	M13	86601	
LAUCN132470000000006	2017	M13	44641	
LAUCN132490000000006	2017	M13	2130	
LAUCN132510000000006	2017	M13	5275	
LAUCN132530000000006	2017	M13	3124	
LAUCN132550000000006	2017	M13	28529	
LAUCN132570000000006	2017	M13	11020	
LAUCN132590000000006	2017	M13	2266	
LAUCN132610000000006	2017	M13	12941	
LAUCN132630000000006	2017	M13	2797	
LAUCN132650000000006	2017	M13	572	
LAUCN132670000000006	2017	M13	9626	
LAUCN132690000000006	2017	M13	2844	
LAUCN132710000000006	2017	M13	4800	
LAUCN132730000000006	2017	M13	3759	
LAUCN132750000000006	2017	M13	17273	
LAUCN132770000000006	2017	M13	19253	
LAUCN132790000000006	2017	M13	12005	
LAUCN132810000000006	2017	M13	3839	
LAUCN132830000000006	2017	M13	2752	
LAUCN132850000000006	2017	M13	37665	
LAUCN132870000000006	2017	M13	3305	
LAUCN132890000000006	2017	M13	2973	
LAUCN132910000000006	2017	M13	10188	
LAUCN132930000000006	2017	M13	11295	
LAUCN132950000000006	2017	M13	30728	
LAUCN132970000000006	2017	M13	44747	
LAUCN132990000000006	2017	M13	15972	
LAUCN133010000000006	2017	M13	2725	
LAUCN133030000000006	2017	M13	7373	
LAUCN133050000000006	2017	M13	11371	
LAUCN133070000000006	2017	M13	988	
LAUCN133090000000006	2017	M13	1758	
LAUCN133110000000006	2017	M13	15745	
LAUCN133130000000006	2017	M13	45297	
LAUCN133150000000006	2017	M13	2742	
LAUCN133170000000006	2017	M13	3836	
LAUCN133190000000006	2017	M13	3845	
LAUCN133210000000006	2017	M13	9353	
LAUCN150010000000006	2017	M13	91412	
LAUCN150030000000006	2017	M13	471330	
LAUCN150070000000006	2017	M13	36132	
LAUCN150090000000006	2017	M13	86545	
LAUCN160010000000006	2017	M13	232954	
LAUCN160030000000006	2017	M13	1748	
LAUCN160050000000006	2017	M13	41733	
LAUCN160070000000006	2017	M13	2803	
LAUCN160090000000006	2017	M13	3993	
LAUCN160110000000006	2017	M13	22946	
LAUCN160130000000006	2017	M13	12277	
LAUCN160150000000006	2017	M13	3200	
LAUCN160170000000006	2017	M13	19131	
LAUCN160190000000006	2017	M13	53517	
LAUCN160210000000006	2017	M13	5135	
LAUCN160230000000006	2017	M13	1314	
LAUCN160250000000006	2017	M13	676	
LAUCN160270000000006	2017	M13	96377	
LAUCN160290000000006	2017	M13	3814	
LAUCN160310000000006	2017	M13	11718	
LAUCN160330000000006	2017	M13	403	
LAUCN160350000000006	2017	M13	3039	
LAUCN160370000000006	2017	M13	2151	
LAUCN160390000000006	2017	M13	11144	
LAUCN160410000000006	2017	M13	6723	
LAUCN160430000000006	2017	M13	7583	
LAUCN160450000000006	2017	M13	7934	
LAUCN160470000000006	2017	M13	8054	
LAUCN160490000000006	2017	M13	6246	
LAUCN160510000000006	2017	M13	13057	
LAUCN160530000000006	2017	M13	11763	
LAUCN160550000000006	2017	M13	75457	
LAUCN160570000000006	2017	M13	20140	
LAUCN160590000000006	2017	M13	3472	
LAUCN160610000000006	2017	M13	1604	
LAUCN160630000000006	2017	M13	2710	
LAUCN160650000000006	2017	M13	21269	
LAUCN160670000000006	2017	M13	11000	
LAUCN160690000000006	2017	M13	21264	
LAUCN160710000000006	2017	M13	2254	
LAUCN160730000000006	2017	M13	5178	
LAUCN160750000000006	2017	M13	11512	
LAUCN160770000000006	2017	M13	3952	
LAUCN160790000000006	2017	M13	5041	
LAUCN160810000000006	2017	M13	6088	
LAUCN160830000000006	2017	M13	41351	
LAUCN160850000000006	2017	M13	5131	
LAUCN160870000000006	2017	M13	4611	
LAUCN170010000000006	2017	M13	32237	
LAUCN170030000000006	2017	M13	2161	
LAUCN170050000000006	2017	M13	7817	
LAUCN170070000000006	2017	M13	25978	
LAUCN170090000000006	2017	M13	2842	
LAUCN170110000000006	2017	M13	17319	
LAUCN170130000000006	2017	M13	2352	
LAUCN170150000000006	2017	M13	7607	
LAUCN170170000000006	2017	M13	6157	
LAUCN170190000000006	2017	M13	104527	
LAUCN170210000000006	2017	M13	14687	
LAUCN170230000000006	2017	M13	7845	
LAUCN170250000000006	2017	M13	6623	
LAUCN170270000000006	2017	M13	20251	
LAUCN170290000000006	2017	M13	24429	
LAUCN170310000000006	2017	M13	2653153	
LAUCN170330000000006	2017	M13	8778	
LAUCN170350000000006	2017	M13	6096	
LAUCN170370000000006	2017	M13	54651	
LAUCN170390000000006	2017	M13	7740	
LAUCN170410000000006	2017	M13	10120	
LAUCN170430000000006	2017	M13	515683	
LAUCN170450000000006	2017	M13	9426	
LAUCN170470000000006	2017	M13	2838	
LAUCN170490000000006	2017	M13	18787	
LAUCN170510000000006	2017	M13	9585	
LAUCN170530000000006	2017	M13	6483	
LAUCN170550000000006	2017	M13	16425	
LAUCN170570000000006	2017	M13	15430	
LAUCN170590000000006	2017	M13	2455	
LAUCN170610000000006	2017	M13	5965	
LAUCN170630000000006	2017	M13	25658	
LAUCN170650000000006	2017	M13	4416	
LAUCN170670000000006	2017	M13	8483	
LAUCN170690000000006	2017	M13	1336	
LAUCN170710000000006	2017	M13	3643	
LAUCN170730000000006	2017	M13	24790	
LAUCN170750000000006	2017	M13	14668	
LAUCN170770000000006	2017	M13	27990	
LAUCN170790000000006	2017	M13	4520	
LAUCN170810000000006	2017	M13	17341	
LAUCN170830000000006	2017	M13	10931	
LAUCN170850000000006	2017	M13	11002	
LAUCN170870000000006	2017	M13	4084	
LAUCN170890000000006	2017	M13	267675	
LAUCN170910000000006	2017	M13	55854	
LAUCN170930000000006	2017	M13	67862	
LAUCN170950000000006	2017	M13	22472	
LAUCN170970000000006	2017	M13	370972	
LAUCN170990000000006	2017	M13	55642	
LAUCN171010000000006	2017	M13	6042	
LAUCN171030000000006	2017	M13	17784	
LAUCN171050000000006	2017	M13	16611	
LAUCN171070000000006	2017	M13	12827	
LAUCN171090000000006	2017	M13	13485	
LAUCN171110000000006	2017	M13	167389	
LAUCN171130000000006	2017	M13	88354	
LAUCN171150000000006	2017	M13	49202	
LAUCN171170000000006	2017	M13	23071	
LAUCN171190000000006	2017	M13	133452	
LAUCN171210000000006	2017	M13	17637	
LAUCN171230000000006	2017	M13	5470	
LAUCN171250000000006	2017	M13	6375	
LAUCN171270000000006	2017	M13	5875	
LAUCN171290000000006	2017	M13	6723	
LAUCN171310000000006	2017	M13	8067	
LAUCN171330000000006	2017	M13	18356	
LAUCN171350000000006	2017	M13	11886	
LAUCN171370000000006	2017	M13	16437	
LAUCN171390000000006	2017	M13	7269	
